Layer,Node,Metric,Mean_Control,Mean_MS,Delta_Control_minus_MS
FA,52,Strength,44.376984,38.569324,5.807659
FA,53,Strength,41.052208,35.28808,5.7641296
FA,54,Strength,35.29067,31.799133,3.4915352
FA,55,Strength,32.764244,27.066225,5.698019
FA,56,Strength,32.771847,30.287842,2.484005
FA,57,Strength,51.022667,44.150932,6.8717346
FA,58,Strength,20.19619,17.637508,2.5586815
FA,59,Strength,35.967392,30.770313,5.1970787
FA,60,Strength,39.41475,34.419056,4.995693
FA,61,Strength,33.337696,29.085146,4.25255
FA,62,Strength,39.22021,33.191364,6.0288467
FA,63,Strength,33.37995,27.07379,6.306162
FA,64,Strength,40.98457,34.75512,6.22945
FA,65,Strength,34.96874,31.070927,3.897812
FA,66,Strength,41.070755,35.842598,5.228157
FA,67,Strength,53.070732,44.669285,8.401447
FA,68,Strength,29.998854,27.697327,2.301527
FA,69,Strength,43.243317,37.152054,6.091263
FA,70,Strength,47.337677,40.47187,6.8658066
FA,71,Strength,50.66692,44.14148,6.52544
FA,72,Strength,49.49627,42.54512,6.951149
FA,73,Strength,45.78273,39.336758,6.4459724
FA,74,Strength,24.392933,22.763096,1.629837
FA,75,Strength,50.193943,42.804054,7.389889
FA,0,Betweenness,0.030501442,0.031988915,-0.001487473
FA,1,Betweenness,0.045731775,0.054310467,-0.008578692
FA,2,Betweenness,0.032507222,0.028392237,0.0041149855
FA,3,Betweenness,0.028597655,0.016978515,0.011619139
FA,4,Betweenness,0.032044873,0.030228691,0.0018161815
FA,5,Betweenness,0.034275033,0.024705473,0.009569559
FA,6,Betweenness,0.029522352,0.04167706,-0.01215471
FA,7,Betweenness,0.029501958,0.0133957025,0.016106255
FA,8,Betweenness,0.019969406,0.025252948,-0.005283542
FA,9,Betweenness,0.03343872,0.044012472,-0.010573752
FA,10,Betweenness,0.013618902,0.03207207,-0.01845317
FA,11,Betweenness,0.047567565,0.04250866,0.0050589032
FA,12,Betweenness,0.014006459,0.013645185,0.000361274
FA,13,Betweenness,0.08829509,0.049223844,0.039071243
FA,14,Betweenness,0.04853986,0.041268192,0.007271666
FA,15,Betweenness,0.025123237,0.021143453,0.0039797835
FA,16,Betweenness,0.088233896,0.0754262,0.012807697
FA,17,Betweenness,0.046778854,0.0661885,-0.019409645
FA,18,Betweenness,0.026557878,0.043201663,-0.016643785
FA,19,Betweenness,0.02289988,0.022508662,0.00039121695
FA,20,Betweenness,0.059785824,0.021088012,0.038697813
FA,21,Betweenness,0.035668876,0.0149203045,0.02074857
FA,22,Betweenness,0.0128641855,0.0111642415,0.001699944
FA,23,Betweenness,0.017426483,0.010270271,0.007156212
FA,24,Betweenness,0.021342851,0.015211365,0.006131486
FA,25,Betweenness,0.010763217,0.008891199,0.001872018
FA,26,Betweenness,0.023212647,0.036514208,-0.013301561
FA,27,Betweenness,0.022947477,0.024455994,-0.0015085172
FA,28,Betweenness,0.018602753,0.021171171,-0.0025684182
FA,29,Betweenness,0.0908448,0.07627858,0.01456622
FA,30,Betweenness,0.038137004,0.03175329,0.0063837133
FA,31,Betweenness,0.026163522,0.036167704,-0.010004181
FA,32,Betweenness,0.038599353,0.033243243,0.0053561106
FA,33,Betweenness,0.03711712,0.04246015,-0.005343031
FA,34,Betweenness,0.054727178,0.060693,-0.0059658214
FA,35,Betweenness,0.067265004,0.068856545,-0.0015915409
FA,36,Betweenness,0.04749278,0.017422037,0.030070743
FA,37,Betweenness,0.07220126,0.085842006,-0.0136407465
FA,38,Betweenness,0.0028352884,0.015932085,-0.013096796
FA,39,Betweenness,0.02200918,0.040436592,-0.018427411
FA,40,Betweenness,0.0254632,0.030367292,-0.004904093
FA,41,Betweenness,0.13197348,0.112917535,0.01905594
FA,42,Betweenness,0.114390604,0.07846847,0.035922132
FA,43,Betweenness,0.03681115,0.015717255,0.021093896
FA,44,Betweenness,0.053530514,0.03870409,0.014826424
FA,45,Betweenness,0.037504673,0.033970896,0.0035337768
FA,46,Betweenness,0.05870474,0.04182259,0.016882151
FA,47,Betweenness,0.0436376,0.047865562,-0.0042279623
FA,48,Betweenness,0.026850246,0.025169788,0.001680458
FA,49,Betweenness,0.058439575,0.067137904,-0.008698329
FA,50,Betweenness,0.03652558,0.02864172,0.007883862
FA,51,Betweenness,0.02194799,0.02015246,0.0017955285
FA,52,Betweenness,0.01990821,0.018121969,0.0017862413
FA,53,Betweenness,0.013047764,0.015689539,-0.0026417747
FA,54,Betweenness,0.04011559,0.03762994,0.0024856515
FA,55,Betweenness,0.017950024,0.022224532,-0.004274508
FA,56,Betweenness,0.0681965,0.07273042,-0.004533924
