Node,Layer,Metric,Control,EM,Delta,Cohort
3,rsfMRI,Strength_mean,39.02199568417534,39.155414052604854,-0.13341836842951693,HCB
4,FA,Betweenness_mean,0.04860860860860861,0.042736253494874185,0.005872355113734427,HCB
4,FA,Closeness_mean,0.7177835721449428,0.7194328204253031,-0.0016492482803602826,HCB
4,FA,Degree_mean,45.5,45.744827586206895,-0.24482758620689538,HCB
4,FA,Eigenvector_mean,0.09546383649805831,0.09572661497683989,-0.0002627784787815751,HCB
4,FA,Strength_mean,27.524928687863408,27.811307184585296,-0.28637849672188764,HCB
4,GM,Betweenness_mean,0.0001441441441441441,0.011886921404162785,-0.011742777260018641,HCB
4,GM,Closeness_mean,0.9960526315789473,0.9942701815380613,0.0017824500408859523,HCB
4,GM,Degree_mean,74.7,74.50344827586207,0.1965517241379331,HCB
4,GM,Eigenvector_mean,0.13429653863491936,0.1337494961275311,0.0005470425073882679,HCB
4,GM,Strength_mean,57.66145689527567,57.546073779415245,0.11538311586042482,HCB
4,rsfMRI,Betweenness_mean,0.0032032032032032038,0.013972041006523767,-0.010768837803320563,HCB
4,rsfMRI,Closeness_mean,0.9985569985569985,0.9938396968480663,0.004717301708932253,HCB
4,rsfMRI,Degree_mean,74.88888888888889,74.49655172413793,0.3923371647509555,HCB
4,rsfMRI,Eigenvector_mean,0.11533753096945179,0.1157011130433166,-0.00036358207386480434,HCB
4,rsfMRI,Strength_mean,43.46626527584779,43.48308318211097,-0.016817906263177917,HCB
5,FA,Betweenness_mean,0.0044444444444444444,0.00857906182044113,-0.004134617375996686,HCB
5,FA,Closeness_mean,0.8699029981568749,0.8681283230754213,0.0017746750814535694,HCB
5,FA,Degree_mean,63.77777777777778,63.58620689655172,0.19157088122605614,HCB
5,FA,Eigenvector_mean,0.14649162146919545,0.1451045653896246,0.0013870560795708475,HCB
5,FA,Strength_mean,43.258576786211314,43.221783638626356,0.036793147584958774,HCB
5,GM,Betweenness_mean,0.057693693693693704,0.023162472817645233,0.03453122087604847,HCB
5,GM,Closeness_mean,0.9545289238746613,0.9565065796178052,-0.0019776557431439024,HCB
5,GM,Degree_mean,71.4,71.54482758620689,-0.14482758620688685,HCB
5,GM,Eigenvector_mean,0.12627847421013724,0.12350339652136803,0.002775077688769209,HCB
5,GM,Strength_mean,52.045793653870604,50.94369928597783,1.102094367892775,HCB
5,rsfMRI,Betweenness_mean,0.020380380380380383,0.009061199130164649,0.011319181250215735,HCB
5,rsfMRI,Closeness_mean,0.9924522652011556,0.9945021960104067,-0.002049930809251088,HCB
5,rsfMRI,Degree_mean,74.38888888888889,74.55862068965517,-0.1697318007662858,HCB
5,rsfMRI,Eigenvector_mean,0.11489109019693676,0.11964673539482154,-0.004755645197884781,HCB
5,rsfMRI,Strength_mean,43.25750852788073,44.69873095333999,-1.4412224254592587,HCB
6,FA,Betweenness_mean,0.015175175175175174,0.025250077663870767,-0.010074902488695593,HCB
6,FA,Closeness_mean,0.7631843116284417,0.7629004884412909,0.00028382318715081123,HCB
6,FA,Degree_mean,51.72222222222222,51.675862068965515,0.04636015325670684,HCB
6,FA,Eigenvector_mean,0.11069440115341389,0.11075956187137304,-6.516071795914513e-05,HCB
6,FA,Strength_mean,32.172203475908915,32.315157551857276,-0.14295407594836007,HCB
6,GM,Betweenness_mean,0.004468468468468469,0.005701149425287356,-0.001232680956818887,HCB
6,GM,Closeness_mean,1.0,0.993931879940747,0.006068120059252946,HCB
6,GM,Degree_mean,75.0,74.48275862068965,0.5172413793103487,HCB
6,GM,Eigenvector_mean,0.13028467286763115,0.1298411592175284,0.0004435136501027559,HCB
6,GM,Strength_mean,56.466763511344496,56.38371232773352,0.08305118361097641,HCB
6,rsfMRI,Betweenness_mean,0.005185185185185185,0.010465361913637776,-0.005280176728452591,HCB
6,rsfMRI,Closeness_mean,0.9985380116959064,0.993762691000591,0.004775320695315388,HCB
6,rsfMRI,Degree_mean,74.88888888888889,74.49655172413793,0.3923371647509555,HCB
6,rsfMRI,Eigenvector_mean,0.11373822538538415,0.11487607066351525,-0.0011378452781311,HCB
6,rsfMRI,Strength_mean,42.95841298993353,43.140777897081115,-0.18236490714758702,HCB
7,FA,Betweenness_mean,0.033913913913913914,0.03144827586206896,0.002465638051844951,HCB
7,FA,Closeness_mean,0.7937301460337775,0.7952767337455013,-0.0015465877117238902,HCB
7,FA,Degree_mean,55.5,55.675862068965515,-0.1758620689655146,HCB
7,FA,Eigenvector_mean,0.1301267968973012,0.12905139051930947,0.0010754063779917222,HCB
7,FA,Strength_mean,37.813671107716,37.761821578004444,0.051849529711553544,HCB
7,GM,Betweenness_mean,0.01254054054054054,0.015527803665734701,-0.002987263125194161,HCB
7,GM,Closeness_mean,0.9493670886075949,0.943927304020717,0.005439784586877883,HCB
7,GM,Degree_mean,71.0,70.51034482758621,0.48965517241379075,HCB
