Node,Group,Layer,Metric,Value
103,Control,MULTINEXT,Degree_std,0.9660917830792943
103,EM,MULTILAYER,Degree_std,2.4986011412058606
103,EM,MULTINEXT,Degree_std,2.4986011412058606
104,Control,MULTILAYER,Degree_std,0.3162277660168376
104,Control,MULTINEXT,Degree_std,0.3162277660168376
104,EM,MULTILAYER,Degree_std,2.531279415419641
104,EM,MULTINEXT,Degree_std,2.531279415419641
105,Control,MULTILAYER,Degree_std,0.0
105,Control,MULTINEXT,Degree_std,0.0
105,EM,MULTILAYER,Degree_std,2.6375384727814493
105,EM,MULTINEXT,Degree_std,2.6375384727814493
106,Control,MULTILAYER,Degree_std,0.6992058987801005
106,Control,MULTINEXT,Degree_std,0.6992058987801005
106,EM,MULTILAYER,Degree_std,2.838197312498601
106,EM,MULTINEXT,Degree_std,2.838197312498601
107,Control,MULTILAYER,Degree_std,1.0749676997731312
107,Control,MULTINEXT,Degree_std,1.0749676997731312
107,EM,MULTILAYER,Degree_std,2.0423673439947336
107,EM,MULTINEXT,Degree_std,2.0423673439947336
108,Control,MULTILAYER,Degree_std,4.701063709417266
108,Control,MULTINEXT,Degree_std,4.701063709417266
108,EM,MULTILAYER,Degree_std,2.0149821976149007
108,EM,MULTINEXT,Degree_std,2.0149821976149007
109,Control,MULTILAYER,Degree_std,0.4216370213557845
109,Control,MULTINEXT,Degree_std,0.4216370213557845
109,EM,MULTILAYER,Degree_std,2.5454113172425292
109,EM,MULTINEXT,Degree_std,2.5454113172425292
110,Control,MULTILAYER,Degree_std,1.6633299933166177
110,Control,MULTINEXT,Degree_std,1.6633299933166177
110,EM,MULTILAYER,Degree_std,2.3488197084894584
110,EM,MULTINEXT,Degree_std,2.3488197084894584
111,Control,MULTILAYER,Degree_std,0.9718253158075532
111,Control,MULTINEXT,Degree_std,0.9718253158075532
111,EM,MULTILAYER,Degree_std,2.1649639640227814
111,EM,MULTINEXT,Degree_std,2.1649639640227814
112,Control,MULTILAYER,Degree_std,0.5163977794943204
112,Control,MULTINEXT,Degree_std,0.5163977794943204
112,EM,MULTILAYER,Degree_std,2.0525192444998352
112,EM,MULTINEXT,Degree_std,2.0525192444998352
113,Control,MULTILAYER,Degree_std,0.674948557710556
113,Control,MULTINEXT,Degree_std,0.674948557710556
113,EM,MULTILAYER,Degree_std,1.7611984338431719
113,EM,MULTINEXT,Degree_std,1.7611984338431719
114,Control,MULTILAYER,Degree_std,0.8432740427115691
114,Control,MULTINEXT,Degree_std,0.8432740427115691
114,EM,MULTILAYER,Degree_std,2.6179640242340856
114,EM,MULTINEXT,Degree_std,2.6179640242340856
115,Control,MULTILAYER,Degree_std,1.2472191289246568
115,Control,MULTINEXT,Degree_std,1.2472191289246568
115,EM,MULTILAYER,Degree_std,2.216275568298311
115,EM,MULTINEXT,Degree_std,2.216275568298311
116,Control,MULTILAYER,Degree_std,2.2827858224351854
116,Control,MULTINEXT,Degree_std,2.2827858224351854
116,EM,MULTILAYER,Degree_std,2.267925613867957
116,EM,MULTINEXT,Degree_std,2.267925613867957
117,Control,MULTILAYER,Degree_std,0.4216370213557843
117,Control,MULTINEXT,Degree_std,0.4216370213557843
117,EM,MULTILAYER,Degree_std,1.802722504746304
117,EM,MULTINEXT,Degree_std,1.802722504746304
118,Control,MULTILAYER,Degree_std,0.4216370213557904
118,Control,MULTINEXT,Degree_std,0.4216370213557904
118,EM,MULTILAYER,Degree_std,1.769608264549446
118,EM,MULTINEXT,Degree_std,1.769608264549446
119,Control,MULTILAYER,Degree_std,1.2649110640673542
119,Control,MULTINEXT,Degree_std,1.2649110640673542
119,EM,MULTILAYER,Degree_std,1.8636983788986838
119,EM,MULTINEXT,Degree_std,1.8636983788986838
120,Control,MULTILAYER,Degree_std,0.4216370213557817
120,Control,MULTINEXT,Degree_std,0.4216370213557817
120,EM,MULTILAYER,Degree_std,1.982852738062741
120,EM,MULTINEXT,Degree_std,1.982852738062741
121,Control,MULTILAYER,Degree_std,0.3162277660168351
121,Control,MULTINEXT,Degree_std,0.3162277660168351
121,EM,MULTILAYER,Degree_std,2.3023393067758064
121,EM,MULTINEXT,Degree_std,2.3023393067758064
122,Control,MULTILAYER,Degree_std,0.0
122,Control,MULTINEXT,Degree_std,0.0
122,EM,MULTILAYER,Degree_std,3.0028243410143904
122,EM,MULTINEXT,Degree_std,3.0028243410143904
123,Control,MULTILAYER,Degree_std,0.4216370213557904
123,Control,MULTINEXT,Degree_std,0.4216370213557904
123,EM,MULTILAYER,Degree_std,2.096338716745385
123,EM,MULTINEXT,Degree_std,2.096338716745385
124,Control,MULTILAYER,Degree_std,2.2010098692292237
124,Control,MULTINEXT,Degree_std,2.2010098692292237
124,EM,MULTILAYER,Degree_std,1.8528739197398465
124,EM,MULTINEXT,Degree_std,1.8528739197398465
125,Control,MULTILAYER,Degree_std,0.31622776601683733
125,Control,MULTINEXT,Degree_std,0.31622776601683733
125,EM,MULTILAYER,Degree_std,2.073320767231025
125,EM,MULTINEXT,Degree_std,2.073320767231025
126,Control,MULTILAYER,Degree_std,0.3162277660168351
126,Control,MULTINEXT,Degree_std,0.3162277660168351
126,EM,MULTILAYER,Degree_std,3.1905782034030548
126,EM,MULTINEXT,Degree_std,3.1905782034030548
127,Control,MULTILAYER,Degree_std,0.6749485577105547
127,Control,MULTINEXT,Degree_std,0.6749485577105547
127,EM,MULTILAYER,Degree_std,2.7712432718963242
127,EM,MULTINEXT,Degree_std,2.7712432718963242
128,Control,MULTILAYER,Degree_std,0.31622776601683733
128,Control,MULTINEXT,Degree_std,0.31622776601683733
128,EM,MULTILAYER,Degree_std,2.380435904574083
128,EM,MULTINEXT,Degree_std,2.380435904574083
129,Control,MULTILAYER,Degree_std,0.42163702135578635
129,Control,MULTINEXT,Degree_std,0.42163702135578635
129,EM,MULTILAYER,Degree_std,2.43206548611168
129,EM,MULTINEXT,Degree_std,2.43206548611168
130,Control,MULTILAYER,Degree_std,0.6992058987800988
130,Control,MULTINEXT,Degree_std,0.6992058987800988
130,EM,MULTILAYER,Degree_std,2.6206152943674845
130,EM,MULTINEXT,Degree_std,2.6206152943674845
131,Control,MULTILAYER,Degree_std,0.6749485577105513
131,Control,MULTINEXT,Degree_std,0.6749485577105513
131,EM,MULTILAYER,Degree_std,2.283708753431142
131,EM,MULTINEXT,Degree_std,2.283708753431142
132,Control,MULTILAYER,Degree_std,0.6749485577105522
132,Control,MULTINEXT,Degree_std,0.6749485577105522
132,EM,MULTILAYER,Degree_std,2.6757567769701955
132,EM,MULTINEXT,Degree_std,2.6757567769701955
133,Control,MULTILAYER,Degree_std,0.6749485577105554
133,Control,MULTINEXT,Degree_std,0.6749485577105554
133,EM,MULTILAYER,Degree_std,2.790102924535565
133,EM,MULTINEXT,Degree_std,2.790102924535565
134,Control,MULTILAYER,Degree_std,1.2516655570345583
134,Control,MULTINEXT,Degree_std,1.2516655570345583
134,EM,MULTILAYER,Degree_std,2.0149821976148936
134,EM,MULTINEXT,Degree_std,2.0149821976148936
135,Control,MULTILAYER,Degree_std,0.3162277660168351
135,Control,MULTINEXT,Degree_std,0.3162277660168351
135,EM,MULTILAYER,Degree_std,2.6582662226242153
135,EM,MULTINEXT,Degree_std,2.6582662226242153
136,Control,MULTILAYER,Degree_std,0.31622776601683855
136,Control,MULTINEXT,Degree_std,0.31622776601683855
136,EM,MULTILAYER,Degree_std,2.721649404116411
136,EM,MULTINEXT,Degree_std,2.721649404116411
137,Control,MULTILAYER,Degree_std,0.4216370213557817
137,Control,MULTINEXT,Degree_std,0.4216370213557817
137,EM,MULTILAYER,Degree_std,2.1236895891971552
137,EM,MULTINEXT,Degree_std,2.1236895891971552
138,Control,MULTILAYER,Degree_std,0.0
138,Control,MULTINEXT,Degree_std,0.0
138,EM,MULTILAYER,Degree_std,2.193206159189091
138,EM,MULTINEXT,Degree_std,2.193206159189091
139,Control,MULTILAYER,Degree_std,0.707106781186547
139,Control,MULTINEXT,Degree_std,0.707106781186547
139,EM,MULTILAYER,Degree_std,2.5610739186634652
139,EM,MULTINEXT,Degree_std,2.5610739186634652
140,Control,MULTILAYER,Degree_std,0.42163702135578607
140,Control,MULTINEXT,Degree_std,0.42163702135578607
140,EM,MULTILAYER,Degree_std,2.7600738509748717
140,EM,MULTINEXT,Degree_std,2.7600738509748717
141,Control,MULTILAYER,Degree_std,0.0
141,Control,MULTINEXT,Degree_std,0.0
141,EM,MULTILAYER,Degree_std,2.8899515434296905
141,EM,MULTINEXT,Degree_std,2.8899515434296905
142,Control,MULTILAYER,Degree_std,0.4216370213557843
142,Control,MULTINEXT,Degree_std,0.4216370213557843
142,EM,MULTILAYER,Degree_std,3.4318767136623336
142,EM,MULTINEXT,Degree_std,3.4318767136623336
143,Control,MULTILAYER,Degree_std,0.42163702135578546
143,Control,MULTINEXT,Degree_std,0.42163702135578546
143,EM,MULTILAYER,Degree_std,2.7801292728839733
143,EM,MULTINEXT,Degree_std,2.7801292728839733
144,Control,MULTILAYER,Degree_std,0.6324555320336779
144,Control,MULTINEXT,Degree_std,0.6324555320336779
144,EM,MULTILAYER,Degree_std,2.103750527872754
144,EM,MULTINEXT,Degree_std,2.103750527872754
145,Control,MULTILAYER,Degree_std,0.0
145,Control,MULTINEXT,Degree_std,0.0
145,EM,MULTILAYER,Degree_std,2.5164592287196785
145,EM,MULTINEXT,Degree_std,2.5164592287196785
146,Control,MULTILAYER,Degree_std,0.31622776601683855
146,Control,MULTINEXT,Degree_std,0.31622776601683855
146,EM,MULTILAYER,Degree_std,2.804996909594595
146,EM,MULTINEXT,Degree_std,2.804996909594595
147,Control,MULTILAYER,Degree_std,0.0
147,Control,MULTINEXT,Degree_std,0.0
147,EM,MULTILAYER,Degree_std,2.592687920159504
147,EM,MULTINEXT,Degree_std,2.592687920159504
148,Control,MULTILAYER,Degree_std,0.6992058987801026
148,Control,MULTINEXT,Degree_std,0.6992058987801026
148,EM,MULTILAYER,Degree_std,2.2313939082883514
148,EM,MULTINEXT,Degree_std,2.2313939082883514
149,Control,MULTILAYER,Degree_std,0.0
149,Control,MULTINEXT,Degree_std,0.0
149,EM,MULTILAYER,Degree_std,3.194928332499562
149,EM,MULTINEXT,Degree_std,3.194928332499562
150,Control,MULTILAYER,Degree_std,0.6749485577105573
150,Control,MULTINEXT,Degree_std,0.6749485577105573
150,EM,MULTILAYER,Degree_std,1.722901855764773
150,EM,MULTINEXT,Degree_std,1.722901855764773
151,Control,MULTILAYER,Degree_std,0.9660917830792947
151,Control,MULTINEXT,Degree_std,0.9660917830792947
151,EM,MULTILAYER,Degree_std,2.4309821738346606
151,EM,MULTINEXT,Degree_std,2.4309821738346606
0,Control,MULTILAYER,Strength_mean,55.415795612038494
0,Control,MULTINEXT,Strength_mean,137.3
0,EM,MULTILAYER,Strength_mean,55.82485148189514
0,EM,MULTINEXT,Strength_mean,137.09655172413792
1,Control,MULTILAYER,Strength_mean,63.99587831494431
1,Control,MULTINEXT,Strength_mean,140.6
1,EM,MULTILAYER,Strength_mean,65.11302874463061
1,EM,MULTINEXT,Strength_mean,140.05517241379312
2,Control,MULTILAYER,Strength_mean,57.38813093736182
2,Control,MULTINEXT,Strength_mean,143.1
2,EM,MULTILAYER,Strength_mean,60.80377938852175
2,EM,MULTINEXT,Strength_mean,143.06896551724137
3,Control,MULTILAYER,Strength_mean,56.21077525469335
3,Control,MULTINEXT,Strength_mean,128.6
3,EM,MULTILAYER,Strength_mean,55.96896118767279
3,EM,MULTINEXT,Strength_mean,128.1448275862069
4,Control,MULTILAYER,Strength_mean,64.33344200701787
4,Control,MULTINEXT,Strength_mean,142.1
4,EM,MULTILAYER,Strength_mean,65.69970449532923
4,EM,MULTINEXT,Strength_mean,142.0758620689655
5,Control,MULTILAYER,Strength_mean,65.74650008462922
5,Control,MULTINEXT,Strength_mean,148.8
5,EM,MULTILAYER,Strength_mean,68.51077603966972
5,EM,MULTINEXT,Strength_mean,147.98620689655172
6,Control,MULTILAYER,Strength_mean,68.54863214163733
6,Control,MULTINEXT,Strength_mean,146.5
6,EM,MULTILAYER,Strength_mean,70.34637453731855
6,EM,MULTINEXT,Strength_mean,146.02068965517242
7,Control,MULTILAYER,Strength_mean,63.8376018277482
7,Control,MULTINEXT,Strength_mean,145.2
7,EM,MULTILAYER,Strength_mean,68.13934422866073
7,EM,MULTINEXT,Strength_mean,145.05517241379312
8,Control,MULTILAYER,Strength_mean,66.77326992924287
8,Control,MULTINEXT,Strength_mean,146.5
8,EM,MULTILAYER,Strength_mean,68.39349356521723
8,EM,MULTINEXT,Strength_mean,146.02068965517242
9,Control,MULTILAYER,Strength_mean,66.370194955106
9,Control,MULTINEXT,Strength_mean,147.6
9,EM,MULTILAYER,Strength_mean,69.38563057850624
9,EM,MULTINEXT,Strength_mean,147.00689655172414
10,Control,MULTILAYER,Strength_mean,58.94316682045269
10,Control,MULTINEXT,Strength_mean,138.3
10,EM,MULTILAYER,Strength_mean,61.99551971904814
10,EM,MULTINEXT,Strength_mean,138.08965517241379
11,Control,MULTILAYER,Strength_mean,61.97523720762001
11,Control,MULTINEXT,Strength_mean,148.5
11,EM,MULTILAYER,Strength_mean,65.71518324596624
11,EM,MULTINEXT,Strength_mean,148.02068965517242
12,Control,MULTILAYER,Strength_mean,68.83522247894733
12,Control,MULTINEXT,Strength_mean,148.9
12,EM,MULTILAYER,Strength_mean,70.95043939430128
12,EM,MULTINEXT,Strength_mean,147.98620689655172
13,Control,MULTILAYER,Strength_mean,57.76969868648439
13,Control,MULTINEXT,Strength_mean,130.2
13,EM,MULTILAYER,Strength_mean,58.105676814499596
13,EM,MULTINEXT,Strength_mean,130.15172413793104
14,Control,MULTILAYER,Strength_mean,59.36300618052657
14,Control,MULTINEXT,Strength_mean,141.0
14,EM,MULTILAYER,Strength_mean,59.56262316601346
14,EM,MULTINEXT,Strength_mean,141.08965517241379
15,Control,MULTILAYER,Strength_mean,59.93614745004934
15,Control,MULTINEXT,Strength_mean,138.9
15,EM,MULTILAYER,Strength_mean,62.22199825761424
15,EM,MULTINEXT,Strength_mean,139.13103448275862
16,Control,MULTILAYER,Strength_mean,59.5606570751972
16,Control,MULTINEXT,Strength_mean,132.4
16,EM,MULTILAYER,Strength_mean,58.852939320711194
16,EM,MULTINEXT,Strength_mean,132.12413793103448
17,Control,MULTILAYER,Strength_mean,63.186978354288065
17,Control,MULTINEXT,Strength_mean,139.4
17,EM,MULTILAYER,Strength_mean,65.3241263369491
17,EM,MULTINEXT,Strength_mean,139.0758620689655
18,Control,MULTILAYER,Strength_mean,54.824297541452346
18,Control,MULTINEXT,Strength_mean,135.5
18,EM,MULTILAYER,Strength_mean,57.51642428996212
18,EM,MULTINEXT,Strength_mean,136.15862068965518
19,Control,MULTILAYER,Strength_mean,59.95601516017471
19,Control,MULTINEXT,Strength_mean,143.6
19,EM,MULTILAYER,Strength_mean,62.13996868124805
19,EM,MULTINEXT,Strength_mean,143.0344827586207
20,Control,MULTILAYER,Strength_mean,61.557048753110486
20,Control,MULTINEXT,Strength_mean,141.4
20,EM,MULTILAYER,Strength_mean,64.03139804736624
20,EM,MULTINEXT,Strength_mean,141.06206896551726
21,Control,MULTILAYER,Strength_mean,60.95405098880626
21,Control,MULTINEXT,Strength_mean,145.8
21,EM,MULTILAYER,Strength_mean,64.34100468400749
21,EM,MULTINEXT,Strength_mean,146.06896551724137
22,Control,MULTILAYER,Strength_mean,66.61902385563674
22,Control,MULTINEXT,Strength_mean,149.3
22,EM,MULTILAYER,Strength_mean,70.82408377922786
22,EM,MULTINEXT,Strength_mean,149.01379310344828
23,Control,MULTILAYER,Strength_mean,61.02923704092151
23,Control,MULTINEXT,Strength_mean,144.2
23,EM,MULTILAYER,Strength_mean,62.37559089313226
23,EM,MULTINEXT,Strength_mean,144.06206896551726
24,Control,MULTILAYER,Strength_mean,64.91718154626375
24,Control,MULTINEXT,Strength_mean,142.7
24,EM,MULTILAYER,Strength_mean,67.01255543272976
24,EM,MULTINEXT,Strength_mean,142.04137931034484
25,Control,MULTILAYER,Strength_mean,64.95441832903974
25,Control,MULTINEXT,Strength_mean,145.3
25,EM,MULTILAYER,Strength_mean,67.99731171759977
25,EM,MULTINEXT,Strength_mean,145.04137931034484
26,Control,MULTILAYER,Strength_mean,60.83768272392932
26,Control,MULTINEXT,Strength_mean,147.2
26,EM,MULTILAYER,Strength_mean,65.81697769228381
26,EM,MULTINEXT,Strength_mean,147.0344827586207
27,Control,MULTILAYER,Strength_mean,64.40618990533058
27,Control,MULTINEXT,Strength_mean,148.6
27,EM,MULTILAYER,Strength_mean,68.52811726824271
27,EM,MULTINEXT,Strength_mean,148.0
28,Control,MULTILAYER,Strength_mean,63.968691604153754
28,Control,MULTINEXT,Strength_mean,149.2
28,EM,MULTILAYER,Strength_mean,66.48298143120154
28,EM,MULTINEXT,Strength_mean,149.0344827586207
29,Control,MULTILAYER,Strength_mean,58.05712525839533
29,Control,MULTINEXT,Strength_mean,139.0
29,EM,MULTILAYER,Strength_mean,59.98107582467949
29,EM,MULTINEXT,Strength_mean,139.1103448275862
30,Control,MULTILAYER,Strength_mean,62.9517374608292
30,Control,MULTINEXT,Strength_mean,146.5
30,EM,MULTILAYER,Strength_mean,68.29469443587146
30,EM,MULTINEXT,Strength_mean,147.08275862068965
31,Control,MULTILAYER,Strength_mean,60.72342897443868
31,Control,MULTINEXT,Strength_mean,149.2
31,EM,MULTILAYER,Strength_mean,66.30144846583806
31,EM,MULTINEXT,Strength_mean,149.04137931034484
32,Control,MULTILAYER,Strength_mean,68.5817019976432
32,Control,MULTINEXT,Strength_mean,145.9
32,EM,MULTILAYER,Strength_mean,69.92750847671238
32,EM,MULTINEXT,Strength_mean,146.0758620689655
33,Control,MULTILAYER,Strength_mean,67.5441724759309
33,Control,MULTINEXT,Strength_mean,149.4
33,EM,MULTILAYER,Strength_mean,71.26477872054524
33,EM,MULTINEXT,Strength_mean,149.02068965517242
34,Control,MULTILAYER,Strength_mean,65.47440082184137
34,Control,MULTINEXT,Strength_mean,148.7
34,EM,MULTILAYER,Strength_mean,69.77665602603132
34,EM,MULTINEXT,Strength_mean,149.06896551724137
35,Control,MULTILAYER,Strength_mean,67.04591784717756
35,Control,MULTINEXT,Strength_mean,147.4
35,EM,MULTILAYER,Strength_mean,69.79955864054158
35,EM,MULTINEXT,Strength_mean,147.02758620689656
36,Control,MULTILAYER,Strength_mean,59.70718400798287
36,Control,MULTINEXT,Strength_mean,138.9
36,EM,MULTILAYER,Strength_mean,61.84526243563803
36,EM,MULTINEXT,Strength_mean,139.12413793103448
37,Control,MULTILAYER,Strength_mean,61.990362153106005
37,Control,MULTINEXT,Strength_mean,142.2
37,EM,MULTILAYER,Strength_mean,63.99497649482203
37,EM,MULTINEXT,Strength_mean,142.08275862068965
38,Control,MULTILAYER,Strength_mean,63.19653186408713
38,Control,MULTINEXT,Strength_mean,148.9
38,EM,MULTILAYER,Strength_mean,69.79178135062836
38,EM,MULTINEXT,Strength_mean,149.04827586206898
39,Control,MULTILAYER,Strength_mean,72.46473896380903
39,Control,MULTINEXT,Strength_mean,148.2
39,EM,MULTILAYER,Strength_mean,72.82383729322287
39,EM,MULTINEXT,Strength_mean,148.04137931034484
40,Control,MULTILAYER,Strength_mean,67.4478879180909
40,Control,MULTINEXT,Strength_mean,148.8
40,EM,MULTILAYER,Strength_mean,68.6699924099461
40,EM,MULTINEXT,Strength_mean,149.05517241379312
41,Control,MULTILAYER,Strength_mean,66.59095789303528
41,Control,MULTINEXT,Strength_mean,149.6
41,EM,MULTILAYER,Strength_mean,70.67353803662994
41,EM,MULTINEXT,Strength_mean,149.0
42,Control,MULTILAYER,Strength_mean,66.74747958900296
42,Control,MULTINEXT,Strength_mean,147.0
42,EM,MULTILAYER,Strength_mean,68.15237229948107
42,EM,MULTINEXT,Strength_mean,147.06206896551726
43,Control,MULTILAYER,Strength_mean,64.21169773847966
43,Control,MULTINEXT,Strength_mean,140.2
43,EM,MULTILAYER,Strength_mean,65.83853120601238
43,EM,MULTINEXT,Strength_mean,140.08965517241379
44,Control,MULTILAYER,Strength_mean,60.10766666242016
44,Control,MULTINEXT,Strength_mean,140.2
44,EM,MULTILAYER,Strength_mean,60.91274309052258
44,EM,MULTINEXT,Strength_mean,140.08965517241379
45,Control,MULTILAYER,Strength_mean,56.878514120259844
45,Control,MULTINEXT,Strength_mean,135.4
45,EM,MULTILAYER,Strength_mean,58.6490215940455
45,EM,MULTINEXT,Strength_mean,135.10344827586206
46,Control,MULTILAYER,Strength_mean,60.06697689601356
46,Control,MULTINEXT,Strength_mean,140.9
46,EM,MULTILAYER,Strength_mean,61.47498002677074
46,EM,MULTINEXT,Strength_mean,141.10344827586206
47,Control,MULTILAYER,Strength_mean,59.61602243173468
47,Control,MULTINEXT,Strength_mean,143.2
47,EM,MULTILAYER,Strength_mean,61.8184915821391
47,EM,MULTINEXT,Strength_mean,143.06206896551726
48,Control,MULTILAYER,Strength_mean,54.152129138600664
48,Control,MULTINEXT,Strength_mean,121.4
48,EM,MULTILAYER,Strength_mean,53.81591596933376
48,EM,MULTINEXT,Strength_mean,121.2
49,Control,MULTILAYER,Strength_mean,63.39914355659751
49,Control,MULTINEXT,Strength_mean,137.6
49,EM,MULTILAYER,Strength_mean,64.67800920920666
49,EM,MULTINEXT,Strength_mean,137.0758620689655
50,Control,MULTILAYER,Strength_mean,69.69059648887236
50,Control,MULTINEXT,Strength_mean,148.7
50,EM,MULTILAYER,Strength_mean,71.00597948650217
50,EM,MULTINEXT,Strength_mean,147.99310344827586
51,Control,MULTILAYER,Strength_mean,65.58177564443672
51,Control,MULTINEXT,Strength_mean,146.2
51,EM,MULTILAYER,Strength_mean,71.3712446586177
51,EM,MULTINEXT,Strength_mean,146.04137931034484
52,Control,MULTILAYER,Strength_mean,65.35071247466684
52,Control,MULTINEXT,Strength_mean,146.6
52,EM,MULTILAYER,Strength_mean,69.12550231870752
52,EM,MULTINEXT,Strength_mean,146.02068965517242
53,Control,MULTILAYER,Strength_mean,60.3589013485244
53,Control,MULTINEXT,Strength_mean,145.5
53,EM,MULTILAYER,Strength_mean,64.77359972176949
53,EM,MULTINEXT,Strength_mean,145.02758620689656
54,Control,MULTILAYER,Strength_mean,68.38559785891034
54,Control,MULTINEXT,Strength_mean,144.9
54,EM,MULTILAYER,Strength_mean,70.90970747457055
54,EM,MULTINEXT,Strength_mean,145.06896551724137
55,Control,MULTILAYER,Strength_mean,58.795322485979156
55,Control,MULTINEXT,Strength_mean,137.7
55,EM,MULTILAYER,Strength_mean,61.2483152823049
55,EM,MULTINEXT,Strength_mean,137.0758620689655
56,Control,MULTILAYER,Strength_mean,60.644980146962915
56,Control,MULTINEXT,Strength_mean,148.9
56,EM,MULTILAYER,Strength_mean,65.5304402653558
56,EM,MULTINEXT,Strength_mean,149.04827586206898
57,Control,MULTILAYER,Strength_mean,69.6985051907795
57,Control,MULTINEXT,Strength_mean,148.5
57,EM,MULTILAYER,Strength_mean,72.61363393561147
57,EM,MULTINEXT,Strength_mean,149.06896551724137
58,Control,MULTILAYER,Strength_mean,59.15857470118109
58,Control,MULTINEXT,Strength_mean,130.1
58,EM,MULTILAYER,Strength_mean,60.53956645580565
58,EM,MULTINEXT,Strength_mean,130.15862068965518
59,Control,MULTILAYER,Strength_mean,58.84826620391841
59,Control,MULTINEXT,Strength_mean,142.6
59,EM,MULTILAYER,Strength_mean,60.38807329891379
59,EM,MULTINEXT,Strength_mean,142.04137931034484
60,Control,MULTILAYER,Strength_mean,67.02451272666471
60,Control,MULTINEXT,Strength_mean,140.8
60,EM,MULTILAYER,Strength_mean,64.95498657616987
60,EM,MULTINEXT,Strength_mean,140.04137931034484
61,Control,MULTILAYER,Strength_mean,56.82985016187722
61,Control,MULTINEXT,Strength_mean,132.9
61,EM,MULTILAYER,Strength_mean,58.24883102148964
61,EM,MULTINEXT,Strength_mean,133.15862068965518
62,Control,MULTILAYER,Strength_mean,65.78365589357527
62,Control,MULTINEXT,Strength_mean,141.1
62,EM,MULTILAYER,Strength_mean,66.85529670666199
62,EM,MULTINEXT,Strength_mean,141.08275862068965
63,Control,MULTILAYER,Strength_mean,55.01688656115821
63,Control,MULTINEXT,Strength_mean,134.8
63,EM,MULTILAYER,Strength_mean,58.27754701981799
63,EM,MULTINEXT,Strength_mean,135.15172413793104
64,Control,MULTILAYER,Strength_mean,60.68133494624639
64,Control,MULTINEXT,Strength_mean,146.1
64,EM,MULTILAYER,Strength_mean,62.02504501368705
64,EM,MULTINEXT,Strength_mean,146.04827586206898
65,Control,MULTILAYER,Strength_mean,62.194614950251854
65,Control,MULTINEXT,Strength_mean,142.7
65,EM,MULTILAYER,Strength_mean,63.40209838746605
65,EM,MULTINEXT,Strength_mean,142.0344827586207
66,Control,MULTILAYER,Strength_mean,62.19394326978356
66,Control,MULTINEXT,Strength_mean,148.3
66,EM,MULTILAYER,Strength_mean,64.01410348405612
66,EM,MULTINEXT,Strength_mean,148.02758620689656
67,Control,MULTILAYER,Strength_mean,66.21100007608446
67,Control,MULTINEXT,Strength_mean,148.4
67,EM,MULTILAYER,Strength_mean,71.11874471812501
67,EM,MULTINEXT,Strength_mean,148.01379310344828
68,Control,MULTILAYER,Strength_mean,56.470228209829465
68,Control,MULTINEXT,Strength_mean,138.8
68,EM,MULTILAYER,Strength_mean,59.680665948757536
68,EM,MULTINEXT,Strength_mean,139.13793103448276
69,Control,MULTILAYER,Strength_mean,66.81619067497911
69,Control,MULTINEXT,Strength_mean,143.5
69,EM,MULTILAYER,Strength_mean,66.78060365084895
69,EM,MULTINEXT,Strength_mean,143.04137931034484
70,Control,MULTILAYER,Strength_mean,65.80147083561702
70,Control,MULTINEXT,Strength_mean,146.6
70,EM,MULTILAYER,Strength_mean,67.5994785594947
70,EM,MULTINEXT,Strength_mean,146.01379310344828
71,Control,MULTILAYER,Strength_mean,61.59731259559944
71,Control,MULTINEXT,Strength_mean,147.9
71,EM,MULTILAYER,Strength_mean,65.83549230795012
71,EM,MULTINEXT,Strength_mean,148.04827586206898
72,Control,MULTILAYER,Strength_mean,65.35265720898403
72,Control,MULTINEXT,Strength_mean,149.5
72,EM,MULTILAYER,Strength_mean,69.02429094941951
72,EM,MULTINEXT,Strength_mean,149.0
73,Control,MULTILAYER,Strength_mean,65.50628357395283
73,Control,MULTINEXT,Strength_mean,148.9
73,EM,MULTILAYER,Strength_mean,66.75984451347651
73,EM,MULTINEXT,Strength_mean,147.97931034482758
74,Control,MULTILAYER,Strength_mean,51.52701588030733
74,Control,MULTINEXT,Strength_mean,133.5
74,EM,MULTILAYER,Strength_mean,52.31475215840586
74,EM,MULTINEXT,Strength_mean,133.1103448275862
75,Control,MULTILAYER,Strength_mean,67.97205411533233
75,Control,MULTINEXT,Strength_mean,147.6
75,EM,MULTILAYER,Strength_mean,68.9209278445518
75,EM,MULTINEXT,Strength_mean,147.00689655172414
76,Control,MULTILAYER,Strength_mean,80.2051165569957
76,Control,MULTINEXT,Strength_mean,138.0
76,EM,MULTILAYER,Strength_mean,76.83231024881255
76,EM,MULTINEXT,Strength_mean,137.09655172413792
77,Control,MULTILAYER,Strength_mean,84.6759673874279
77,Control,MULTINEXT,Strength_mean,140.7
77,EM,MULTILAYER,Strength_mean,81.15374622453473
77,EM,MULTINEXT,Strength_mean,140.0758620689655
78,Control,MULTILAYER,Strength_mean,83.69650146352924
78,Control,MULTINEXT,Strength_mean,144.0
78,EM,MULTILAYER,Strength_mean,80.99807439310763
78,EM,MULTINEXT,Strength_mean,143.04827586206898
79,Control,MULTILAYER,Strength_mean,65.96345073700643
79,Control,MULTINEXT,Strength_mean,128.7
79,EM,MULTILAYER,Strength_mean,63.458003204525475
79,EM,MULTINEXT,Strength_mean,128.1448275862069
