Node,Layer,Metric,Control,EM,Delta,Abs_Delta,Cohort
100,MULTILAYER,Closeness_mean,0.949685534591195,0.944244928440516,0.005440606150678984,0.005440606150678984,HCB
108,MULTILAYER,Degree_mean,144.9,146.15172413793104,-1.2517241379310349,1.2517241379310349,HCB
149,MULTILAYER,Degree_mean,149.0,147.97241379310344,1.027586206896558,1.027586206896558,HCB
147,MULTILAYER,Degree_mean,149.0,147.98620689655172,1.013793103448279,1.013793103448279,HCB
102,MULTILAYER,Degree_mean,148.0,147.02758620689656,0.972413793103442,0.972413793103442,HCB
145,MULTILAYER,Degree_mean,144.0,143.02758620689656,0.972413793103442,0.972413793103442,HCB
100,MULTILAYER,Degree_mean,143.0,142.04137931034484,0.958620689655163,0.958620689655163,HCB
105,MULTILAYER,Degree_mean,140.0,139.04137931034484,0.958620689655163,0.958620689655163,HCB
78,MULTILAYER,Degree_mean,144.0,143.04827586206898,0.9517241379310235,0.9517241379310235,HCB
81,MULTILAYER,Degree_mean,149.0,148.04827586206898,0.9517241379310235,0.9517241379310235,HCB
138,MULTILAYER,Degree_mean,142.0,141.04827586206898,0.9517241379310235,0.9517241379310235,HCB
92,MULTILAYER,Eigenvector_mean,0.09196889585866244,0.0830558050534425,0.008913090805219945,0.008913090805219945,HCB
38,MULTILAYER,Eigenvector_mean,0.07029745700756418,0.07800407497427117,-0.007706617966706991,0.007706617966706991,HCB
93,MULTILAYER,Eigenvector_mean,0.09674444085348695,0.08928881711214426,0.00745562374134269,0.00745562374134269,HCB
100,MULTILAYER,Eigenvector_mean,0.09803361076743695,0.09100745432850292,0.007026156438934034,0.007026156438934034,HCB
113,MULTILAYER,Eigenvector_mean,0.08627381666784614,0.07927895229682821,0.006994864371017928,0.006994864371017928,HCB
91,MULTILAYER,Eigenvector_mean,0.0964833076467364,0.0895229092611986,0.006960398385537803,0.006960398385537803,HCB
51,MULTILAYER,Eigenvector_mean,0.07270171136650869,0.07955758876273025,-0.006855877396221566,0.006855877396221566,HCB
134,MULTILAYER,Eigenvector_mean,0.08158597248676644,0.07478034263978306,0.00680562984698338,0.00680562984698338,HCB
31,MULTILAYER,Eigenvector_mean,0.06777886646406141,0.07429547689808728,-0.006516610434025877,0.006516610434025877,HCB
30,MULTILAYER,Eigenvector_mean,0.07016395724293825,0.07660423714902481,-0.00644027990608656,0.00644027990608656,HCB
92,MULTILAYER,Strength_mean,81.36485617386502,74.593342361341,6.77151381252402,6.77151381252402,HCB
38,MULTILAYER,Strength_mean,63.19653186408713,69.79178135062836,-6.595249486541228,6.595249486541228,HCB
93,MULTILAYER,Strength_mean,86.91891667861539,80.97933364471842,5.939583033896966,5.939583033896966,HCB
51,MULTILAYER,Strength_mean,65.58177564443672,71.3712446586177,-5.78946901418098,5.78946901418098,HCB
31,MULTILAYER,Strength_mean,60.72342897443868,66.30144846583806,-5.578019491399381,5.578019491399381,HCB
30,MULTILAYER,Strength_mean,62.9517374608292,68.29469443587146,-5.342956975042263,5.342956975042263,HCB
100,MULTILAYER,Strength_mean,87.93723541043059,82.6178989277466,5.319336482683994,5.319336482683994,HCB
113,MULTILAYER,Strength_mean,77.29068568283772,71.98848155141269,5.302204131425029,5.302204131425029,HCB
91,MULTILAYER,Strength_mean,86.24726897146638,81.13430295201755,5.112966019448834,5.112966019448834,HCB
