Node,Layer,Metric,Control,EM,Delta,Abs_Delta,Cohort
70,FA,Closeness_mean,0.8416562630045775,0.8393530284619866,0.0023032345425909595,0.0023032345425909595,HCB
42,FA,Degree_mean,52.166666666666664,52.737931034482756,-0.5712643678160916,0.5712643678160916,HCB
37,FA,Degree_mean,37.333333333333336,37.820689655172416,-0.48735632183907995,0.48735632183907995,HCB
58,FA,Degree_mean,29.38888888888889,29.868965517241378,-0.48007662835248865,0.48007662835248865,HCB
30,FA,Degree_mean,64.94444444444444,64.55862068965517,0.38582375478927133,0.38582375478927133,HCB
36,FA,Degree_mean,34.44444444444444,34.827586206896555,-0.3831417624521123,0.3831417624521123,HCB
13,FA,Degree_mean,29.5,29.855172413793102,-0.3551724137931025,0.3551724137931025,HCB
25,FA,Degree_mean,58.94444444444444,58.6,0.34444444444444144,0.34444444444444144,HCB
67,FA,Degree_mean,66.88888888888889,66.55172413793103,0.3371647509578537,0.3371647509578537,HCB
35,FA,Degree_mean,50.388888888888886,50.724137931034484,-0.33524904214559825,0.33524904214559825,HCB
3,FA,Degree_mean,23.555555555555557,23.889655172413793,-0.33409961685823575,0.33409961685823575,HCB
22,FA,Eigenvector_mean,0.1463576868835345,0.14152932748385652,0.0048283593996779894,0.0048283593996779894,HCB
34,FA,Eigenvector_mean,0.13488682035593813,0.1384248227659412,-0.0035380024100030716,0.0035380024100030716,HCB
67,FA,Eigenvector_mean,0.14635478362847745,0.14285203657864273,0.00350274704983472,0.00350274704983472,HCB
71,FA,Eigenvector_mean,0.1493436187347373,0.14588724790007,0.0034563708346673216,0.0034563708346673216,HCB
26,FA,Eigenvector_mean,0.14845979068949816,0.14515992065930253,0.003299870030195634,0.003299870030195634,HCB
56,FA,Eigenvector_mean,0.0974803949237179,0.09986117422615502,-0.0023807793024371166,0.0023807793024371166,HCB
45,FA,Eigenvector_mean,0.09942548703966393,0.10176780862459225,-0.0023423215849283224,0.0023423215849283224,HCB
55,FA,Eigenvector_mean,0.09135160987181622,0.08917599174731433,0.002175618124501885,0.002175618124501885,HCB
23,FA,Eigenvector_mean,0.09142887162104112,0.09358886024306812,-0.002159988622027001,0.002159988622027001,HCB
36,FA,Eigenvector_mean,0.07124231259842845,0.0733911310914651,-0.00214881849303665,0.00214881849303665,HCB
22,FA,Strength_mean,43.987927811832684,42.946916819068726,1.0410109927639581,1.0410109927639581,HCB
34,FA,Strength_mean,39.462770755274754,40.41995303999589,-0.9571822847211351,0.9571822847211351,HCB
71,FA,Strength_mean,44.877100098523314,44.115390190278454,0.7617099082448604,0.7617099082448604,HCB
36,FA,Strength_mean,20.32731457512874,21.025197018415266,-0.6978824432865274,0.6978824432865274,HCB
26,FA,Strength_mean,44.341668874523045,43.69558862221223,0.6460802523108171,0.6460802523108171,HCB
41,FA,Strength_mean,39.33655421948325,39.97687642273075,-0.6403222032475,0.6403222032475,HCB
45,FA,Strength_mean,27.743188080917037,28.369628224423693,-0.626440143506656,0.626440143506656,HCB
67,FA,Strength_mean,43.77209619886695,43.14693092962409,0.6251652692428564,0.6251652692428564,HCB
56,FA,Strength_mean,28.452923830280497,29.001517323371804,-0.5485934930913068,0.5485934930913068,HCB
29,FA,Strength_mean,18.28314315962318,18.80908682011261,-0.5259436604894319,0.5259436604894319,HCB
64,GM,Betweenness_mean,0.10666666666666666,0.03923951537744641,0.06742715128922025,0.06742715128922025,HCB
14,GM,Betweenness_mean,0.10893693693693696,0.044316868592730665,0.06462006834420629,0.06462006834420629,HCB
60,GM,Betweenness_mean,0.07376576576576575,0.02241192917054986,0.05135383659521589,0.05135383659521589,HCB
50,GM,Betweenness_mean,0.06868468468468468,0.019603603603603602,0.04908108108108108,0.04908108108108108,HCB
12,GM,Betweenness_mean,0.04958558558558558,0.010388319353836595,0.03919726623174899,0.03919726623174899,HCB
5,GM,Betweenness_mean,0.057693693693693704,0.023162472817645233,0.03453122087604847,0.03453122087604847,HCB
44,GM,Betweenness_mean,0.07809009009009009,0.044247281764523146,0.03384280832556694,0.03384280832556694,HCB
0,GM,Betweenness_mean,0.06875675675675676,0.036319353836595215,0.03243740292016154,0.03243740292016154,HCB
22,GM,Betweenness_mean,0.00745945945945946,0.038267785026405716,-0.03080832556694626,0.03080832556694626,HCB
26,GM,Betweenness_mean,0.005693693693693693,0.03384405094749922,-0.028150357253805526,0.028150357253805526,HCB
