Node,Group,Layer,Metric,Value
0,Control,MULTILAYER,Degree_mean,119.37735849056604
0,Control,MULTINEXT,Degree_mean,119.37735849056604
0,EM,MULTILAYER,Degree_mean,118.32692307692308
0,EM,MULTINEXT,Degree_mean,118.32692307692308
1,Control,MULTILAYER,Degree_mean,128.8679245283019
1,Control,MULTINEXT,Degree_mean,128.8679245283019
1,EM,MULTILAYER,Degree_mean,128.65384615384616
1,EM,MULTINEXT,Degree_mean,128.65384615384616
2,Control,MULTILAYER,Degree_mean,123.15094339622641
2,Control,MULTINEXT,Degree_mean,123.15094339622641
2,EM,MULTILAYER,Degree_mean,122.48076923076923
2,EM,MULTINEXT,Degree_mean,122.48076923076923
3,Control,MULTILAYER,Degree_mean,92.77358490566037
3,Control,MULTINEXT,Degree_mean,92.77358490566037
3,EM,MULTILAYER,Degree_mean,93.4423076923077
3,EM,MULTINEXT,Degree_mean,93.4423076923077
4,Control,MULTILAYER,Degree_mean,124.83018867924528
4,Control,MULTINEXT,Degree_mean,124.83018867924528
4,EM,MULTILAYER,Degree_mean,124.76923076923077
4,EM,MULTINEXT,Degree_mean,124.76923076923077
5,Control,MULTILAYER,Degree_mean,140.16981132075472
5,Control,MULTINEXT,Degree_mean,140.16981132075472
5,EM,MULTILAYER,Degree_mean,139.1346153846154
5,EM,MULTINEXT,Degree_mean,139.1346153846154
6,Control,MULTILAYER,Degree_mean,134.8679245283019
6,Control,MULTINEXT,Degree_mean,134.8679245283019
6,EM,MULTILAYER,Degree_mean,134.53846153846155
6,EM,MULTINEXT,Degree_mean,134.53846153846155
7,Control,MULTILAYER,Degree_mean,134.64150943396226
7,Control,MULTINEXT,Degree_mean,134.64150943396226
7,EM,MULTILAYER,Degree_mean,134.76923076923077
7,EM,MULTINEXT,Degree_mean,134.76923076923077
8,Control,MULTILAYER,Degree_mean,130.81132075471697
8,Control,MULTINEXT,Degree_mean,130.81132075471697
8,EM,MULTILAYER,Degree_mean,130.67307692307693
8,EM,MULTINEXT,Degree_mean,130.67307692307693
9,Control,MULTILAYER,Degree_mean,128.75471698113208
9,Control,MULTINEXT,Degree_mean,128.75471698113208
9,EM,MULTILAYER,Degree_mean,128.76923076923077
9,EM,MULTINEXT,Degree_mean,128.76923076923077
10,Control,MULTILAYER,Degree_mean,120.0
10,Control,MULTINEXT,Degree_mean,120.0
10,EM,MULTILAYER,Degree_mean,119.6923076923077
10,EM,MULTINEXT,Degree_mean,119.6923076923077
11,Control,MULTILAYER,Degree_mean,123.05660377358491
11,Control,MULTINEXT,Degree_mean,123.05660377358491
11,EM,MULTILAYER,Degree_mean,122.57692307692308
11,EM,MULTINEXT,Degree_mean,122.57692307692308
12,Control,MULTILAYER,Degree_mean,139.69811320754718
12,Control,MULTINEXT,Degree_mean,139.69811320754718
12,EM,MULTILAYER,Degree_mean,139.6153846153846
12,EM,MULTINEXT,Degree_mean,139.6153846153846
13,Control,MULTILAYER,Degree_mean,104.0377358490566
13,Control,MULTINEXT,Degree_mean,104.0377358490566
13,EM,MULTILAYER,Degree_mean,103.96153846153847
13,EM,MULTINEXT,Degree_mean,103.96153846153847
14,Control,MULTILAYER,Degree_mean,119.09433962264151
14,Control,MULTINEXT,Degree_mean,119.09433962264151
14,EM,MULTILAYER,Degree_mean,118.61538461538461
14,EM,MULTINEXT,Degree_mean,118.61538461538461
15,Control,MULTILAYER,Degree_mean,128.35849056603774
15,Control,MULTINEXT,Degree_mean,128.35849056603774
15,EM,MULTILAYER,Degree_mean,127.17307692307692
15,EM,MULTINEXT,Degree_mean,127.17307692307692
16,Control,MULTILAYER,Degree_mean,121.47169811320755
16,Control,MULTINEXT,Degree_mean,121.47169811320755
16,EM,MULTILAYER,Degree_mean,120.1923076923077
16,EM,MULTINEXT,Degree_mean,120.1923076923077
17,Control,MULTILAYER,Degree_mean,130.33962264150944
17,Control,MULTINEXT,Degree_mean,130.33962264150944
17,EM,MULTILAYER,Degree_mean,129.15384615384616
17,EM,MULTINEXT,Degree_mean,129.15384615384616
18,Control,MULTILAYER,Degree_mean,118.16981132075472
18,Control,MULTINEXT,Degree_mean,118.16981132075472
18,EM,MULTILAYER,Degree_mean,117.5576923076923
18,EM,MULTINEXT,Degree_mean,117.5576923076923
19,Control,MULTILAYER,Degree_mean,124.16981132075472
19,Control,MULTINEXT,Degree_mean,124.16981132075472
19,EM,MULTILAYER,Degree_mean,123.4423076923077
19,EM,MULTINEXT,Degree_mean,123.4423076923077
20,Control,MULTILAYER,Degree_mean,128.0943396226415
20,Control,MULTINEXT,Degree_mean,128.0943396226415
20,EM,MULTILAYER,Degree_mean,127.4423076923077
20,EM,MULTINEXT,Degree_mean,127.4423076923077
21,Control,MULTILAYER,Degree_mean,132.16981132075472
21,Control,MULTINEXT,Degree_mean,132.16981132075472
21,EM,MULTILAYER,Degree_mean,131.28846153846155
21,EM,MULTINEXT,Degree_mean,131.28846153846155
22,Control,MULTILAYER,Degree_mean,143.0754716981132
22,Control,MULTINEXT,Degree_mean,143.0754716981132
22,EM,MULTILAYER,Degree_mean,142.17307692307693
22,EM,MULTINEXT,Degree_mean,142.17307692307693
23,Control,MULTILAYER,Degree_mean,122.84905660377359
23,Control,MULTINEXT,Degree_mean,122.84905660377359
23,EM,MULTILAYER,Degree_mean,122.78846153846153
23,EM,MULTINEXT,Degree_mean,122.78846153846153
24,Control,MULTILAYER,Degree_mean,133.1320754716981
24,Control,MULTINEXT,Degree_mean,133.1320754716981
24,EM,MULTILAYER,Degree_mean,132.30769230769232
24,EM,MULTINEXT,Degree_mean,132.30769230769232
25,Control,MULTILAYER,Degree_mean,137.8679245283019
25,Control,MULTINEXT,Degree_mean,137.8679245283019
25,EM,MULTILAYER,Degree_mean,137.48076923076923
25,EM,MULTINEXT,Degree_mean,137.48076923076923
26,Control,MULTILAYER,Degree_mean,136.18867924528303
26,Control,MULTINEXT,Degree_mean,136.18867924528303
26,EM,MULTILAYER,Degree_mean,135.19230769230768
26,EM,MULTINEXT,Degree_mean,135.19230769230768
27,Control,MULTILAYER,Degree_mean,140.9245283018868
27,Control,MULTINEXT,Degree_mean,140.9245283018868
27,EM,MULTILAYER,Degree_mean,140.3653846153846
27,EM,MULTINEXT,Degree_mean,140.3653846153846
28,Control,MULTILAYER,Degree_mean,134.22641509433961
28,Control,MULTINEXT,Degree_mean,134.22641509433961
28,EM,MULTILAYER,Degree_mean,133.19230769230768
28,EM,MULTINEXT,Degree_mean,133.19230769230768
29,Control,MULTILAYER,Degree_mean,108.64150943396227
29,Control,MULTINEXT,Degree_mean,108.64150943396227
29,EM,MULTILAYER,Degree_mean,107.26923076923077
29,EM,MULTINEXT,Degree_mean,107.26923076923077
30,Control,MULTILAYER,Degree_mean,142.9811320754717
30,Control,MULTINEXT,Degree_mean,142.9811320754717
30,EM,MULTILAYER,Degree_mean,142.26923076923077
30,EM,MULTINEXT,Degree_mean,142.26923076923077
31,Control,MULTILAYER,Degree_mean,145.73584905660377
31,Control,MULTINEXT,Degree_mean,145.73584905660377
31,EM,MULTILAYER,Degree_mean,145.46153846153845
31,EM,MULTINEXT,Degree_mean,145.46153846153845
32,Control,MULTILAYER,Degree_mean,133.77358490566039
32,Control,MULTINEXT,Degree_mean,133.77358490566039
32,EM,MULTILAYER,Degree_mean,133.65384615384616
32,EM,MULTINEXT,Degree_mean,133.65384615384616
33,Control,MULTILAYER,Degree_mean,146.32075471698113
33,Control,MULTINEXT,Degree_mean,146.32075471698113
33,EM,MULTILAYER,Degree_mean,144.8653846153846
33,EM,MULTINEXT,Degree_mean,144.8653846153846
34,Control,MULTILAYER,Degree_mean,134.1509433962264
34,Control,MULTINEXT,Degree_mean,134.1509433962264
34,EM,MULTILAYER,Degree_mean,133.26923076923077
34,EM,MULTINEXT,Degree_mean,133.26923076923077
35,Control,MULTILAYER,Degree_mean,131.69811320754718
35,Control,MULTINEXT,Degree_mean,131.69811320754718
35,EM,MULTILAYER,Degree_mean,131.76923076923077
35,EM,MULTINEXT,Degree_mean,131.76923076923077
36,Control,MULTILAYER,Degree_mean,106.98113207547169
36,Control,MULTINEXT,Degree_mean,106.98113207547169
36,EM,MULTILAYER,Degree_mean,106.96153846153847
36,EM,MULTINEXT,Degree_mean,106.96153846153847
37,Control,MULTILAYER,Degree_mean,114.81132075471699
37,Control,MULTINEXT,Degree_mean,114.81132075471699
37,EM,MULTILAYER,Degree_mean,114.98076923076923
37,EM,MULTINEXT,Degree_mean,114.98076923076923
38,Control,MULTILAYER,Degree_mean,146.67924528301887
38,Control,MULTINEXT,Degree_mean,146.67924528301887
38,EM,MULTILAYER,Degree_mean,146.5
38,EM,MULTINEXT,Degree_mean,146.5
39,Control,MULTILAYER,Degree_mean,136.96226415094338
39,Control,MULTINEXT,Degree_mean,136.96226415094338
39,EM,MULTILAYER,Degree_mean,136.40384615384616
39,EM,MULTINEXT,Degree_mean,136.40384615384616
40,Control,MULTILAYER,Degree_mean,147.20754716981133
40,Control,MULTINEXT,Degree_mean,147.20754716981133
40,EM,MULTILAYER,Degree_mean,145.96153846153845
40,EM,MULTINEXT,Degree_mean,145.96153846153845
41,Control,MULTILAYER,Degree_mean,138.64150943396226
41,Control,MULTINEXT,Degree_mean,138.64150943396226
41,EM,MULTILAYER,Degree_mean,138.69230769230768
41,EM,MULTINEXT,Degree_mean,138.69230769230768
42,Control,MULTILAYER,Degree_mean,133.79245283018867
42,Control,MULTINEXT,Degree_mean,133.79245283018867
42,EM,MULTILAYER,Degree_mean,133.6346153846154
42,EM,MULTINEXT,Degree_mean,133.6346153846154
43,Control,MULTILAYER,Degree_mean,98.13207547169812
43,Control,MULTINEXT,Degree_mean,98.13207547169812
43,EM,MULTILAYER,Degree_mean,97.98076923076923
43,EM,MULTINEXT,Degree_mean,97.98076923076923
44,Control,MULTILAYER,Degree_mean,110.83018867924528
44,Control,MULTINEXT,Degree_mean,110.83018867924528
44,EM,MULTILAYER,Degree_mean,111.03846153846153
44,EM,MULTINEXT,Degree_mean,111.03846153846153
45,Control,MULTILAYER,Degree_mean,113.83018867924528
45,Control,MULTINEXT,Degree_mean,113.83018867924528
45,EM,MULTILAYER,Degree_mean,113.98076923076923
45,EM,MULTINEXT,Degree_mean,113.98076923076923
46,Control,MULTILAYER,Degree_mean,128.28301886792454
46,Control,MULTINEXT,Degree_mean,128.28301886792454
46,EM,MULTILAYER,Degree_mean,127.25
46,EM,MULTINEXT,Degree_mean,127.25
47,Control,MULTILAYER,Degree_mean,125.01886792452831
47,Control,MULTINEXT,Degree_mean,125.01886792452831
47,EM,MULTILAYER,Degree_mean,124.57692307692308
47,EM,MULTINEXT,Degree_mean,124.57692307692308
48,Control,MULTILAYER,Degree_mean,90.64150943396227
48,Control,MULTINEXT,Degree_mean,90.64150943396227
48,EM,MULTILAYER,Degree_mean,91.61538461538461
48,EM,MULTINEXT,Degree_mean,91.61538461538461
49,Control,MULTILAYER,Degree_mean,120.54716981132076
49,Control,MULTINEXT,Degree_mean,120.54716981132076
49,EM,MULTILAYER,Degree_mean,121.13461538461539
49,EM,MULTINEXT,Degree_mean,121.13461538461539
50,Control,MULTILAYER,Degree_mean,140.9433962264151
50,Control,MULTINEXT,Degree_mean,140.9433962264151
50,EM,MULTILAYER,Degree_mean,140.34615384615384
50,EM,MULTINEXT,Degree_mean,140.34615384615384
51,Control,MULTILAYER,Degree_mean,131.73584905660377
51,Control,MULTINEXT,Degree_mean,131.73584905660377
51,EM,MULTILAYER,Degree_mean,131.73076923076923
51,EM,MULTINEXT,Degree_mean,131.73076923076923
52,Control,MULTILAYER,Degree_mean,133.9056603773585
52,Control,MULTINEXT,Degree_mean,133.9056603773585
52,EM,MULTILAYER,Degree_mean,133.51923076923077
52,EM,MULTINEXT,Degree_mean,133.51923076923077
53,Control,MULTILAYER,Degree_mean,126.69811320754717
53,Control,MULTINEXT,Degree_mean,126.69811320754717
53,EM,MULTILAYER,Degree_mean,126.86538461538461
53,EM,MULTINEXT,Degree_mean,126.86538461538461
54,Control,MULTILAYER,Degree_mean,125.81132075471699
54,Control,MULTINEXT,Degree_mean,125.81132075471699
54,EM,MULTILAYER,Degree_mean,125.76923076923077
54,EM,MULTINEXT,Degree_mean,125.76923076923077
55,Control,MULTILAYER,Degree_mean,117.86792452830188
55,Control,MULTINEXT,Degree_mean,117.86792452830188
55,EM,MULTILAYER,Degree_mean,117.86538461538461
55,EM,MULTINEXT,Degree_mean,117.86538461538461
56,Control,MULTILAYER,Degree_mean,123.79245283018868
56,Control,MULTINEXT,Degree_mean,123.79245283018868
56,EM,MULTILAYER,Degree_mean,123.82692307692308
56,EM,MULTINEXT,Degree_mean,123.82692307692308
57,Control,MULTILAYER,Degree_mean,140.83018867924528
57,Control,MULTINEXT,Degree_mean,140.83018867924528
57,EM,MULTILAYER,Degree_mean,140.46153846153845
57,EM,MULTINEXT,Degree_mean,140.46153846153845
58,Control,MULTILAYER,Degree_mean,103.56603773584905
58,Control,MULTINEXT,Degree_mean,103.56603773584905
58,EM,MULTILAYER,Degree_mean,104.4423076923077
58,EM,MULTINEXT,Degree_mean,104.4423076923077
59,Control,MULTILAYER,Degree_mean,121.56603773584905
59,Control,MULTINEXT,Degree_mean,121.56603773584905
59,EM,MULTILAYER,Degree_mean,120.09615384615384
59,EM,MULTINEXT,Degree_mean,120.09615384615384
60,Control,MULTILAYER,Degree_mean,129.50943396226415
60,Control,MULTINEXT,Degree_mean,129.50943396226415
60,EM,MULTILAYER,Degree_mean,128.0
60,EM,MULTINEXT,Degree_mean,128.0
61,Control,MULTILAYER,Degree_mean,119.35849056603773
61,Control,MULTINEXT,Degree_mean,119.35849056603773
61,EM,MULTILAYER,Degree_mean,118.34615384615384
61,EM,MULTINEXT,Degree_mean,118.34615384615384
62,Control,MULTILAYER,Degree_mean,129.47169811320754
62,Control,MULTINEXT,Degree_mean,129.47169811320754
62,EM,MULTILAYER,Degree_mean,128.03846153846155
62,EM,MULTINEXT,Degree_mean,128.03846153846155
63,Control,MULTILAYER,Degree_mean,119.05660377358491
63,Control,MULTINEXT,Degree_mean,119.05660377358491
63,EM,MULTILAYER,Degree_mean,118.65384615384616
63,EM,MULTINEXT,Degree_mean,118.65384615384616
64,Control,MULTILAYER,Degree_mean,115.39622641509433
64,Control,MULTINEXT,Degree_mean,115.39622641509433
64,EM,MULTILAYER,Degree_mean,114.38461538461539
64,EM,MULTINEXT,Degree_mean,114.38461538461539
65,Control,MULTILAYER,Degree_mean,123.15094339622641
65,Control,MULTINEXT,Degree_mean,123.15094339622641
65,EM,MULTILAYER,Degree_mean,122.48076923076923
65,EM,MULTINEXT,Degree_mean,122.48076923076923
66,Control,MULTILAYER,Degree_mean,130.39622641509433
66,Control,MULTINEXT,Degree_mean,130.39622641509433
66,EM,MULTILAYER,Degree_mean,129.09615384615384
66,EM,MULTINEXT,Degree_mean,129.09615384615384
67,Control,MULTILAYER,Degree_mean,142.9245283018868
67,Control,MULTINEXT,Degree_mean,142.9245283018868
67,EM,MULTILAYER,Degree_mean,142.32692307692307
67,EM,MULTINEXT,Degree_mean,142.32692307692307
68,Control,MULTILAYER,Degree_mean,118.81132075471699
68,Control,MULTINEXT,Degree_mean,118.81132075471699
68,EM,MULTILAYER,Degree_mean,118.90384615384616
68,EM,MULTINEXT,Degree_mean,118.90384615384616
69,Control,MULTILAYER,Degree_mean,133.9245283018868
69,Control,MULTINEXT,Degree_mean,133.9245283018868
69,EM,MULTILAYER,Degree_mean,133.5
69,EM,MULTINEXT,Degree_mean,133.5
70,Control,MULTILAYER,Degree_mean,138.8679245283019
70,Control,MULTINEXT,Degree_mean,138.8679245283019
70,EM,MULTILAYER,Degree_mean,138.46153846153845
70,EM,MULTINEXT,Degree_mean,138.46153846153845
71,Control,MULTILAYER,Degree_mean,136.32075471698113
71,Control,MULTINEXT,Degree_mean,136.32075471698113
71,EM,MULTILAYER,Degree_mean,135.05769230769232
71,EM,MULTINEXT,Degree_mean,135.05769230769232
72,Control,MULTILAYER,Degree_mean,142.0188679245283
72,Control,MULTINEXT,Degree_mean,142.0188679245283
72,EM,MULTILAYER,Degree_mean,141.25
72,EM,MULTINEXT,Degree_mean,141.25
73,Control,MULTILAYER,Degree_mean,134.30188679245282
73,Control,MULTINEXT,Degree_mean,134.30188679245282
73,EM,MULTILAYER,Degree_mean,133.1153846153846
73,EM,MULTINEXT,Degree_mean,133.1153846153846
74,Control,MULTILAYER,Degree_mean,100.71698113207547
74,Control,MULTINEXT,Degree_mean,100.71698113207547
74,EM,MULTILAYER,Degree_mean,99.34615384615384
74,EM,MULTINEXT,Degree_mean,99.34615384615384
75,Control,MULTILAYER,Degree_mean,143.96226415094338
75,Control,MULTINEXT,Degree_mean,143.96226415094338
75,EM,MULTILAYER,Degree_mean,143.26923076923077
75,EM,MULTINEXT,Degree_mean,143.26923076923077
76,Control,MULTILAYER,Degree_mean,120.28301886792453
76,Control,MULTINEXT,Degree_mean,120.28301886792453
76,EM,MULTILAYER,Degree_mean,119.40384615384616
76,EM,MULTINEXT,Degree_mean,119.40384615384616
77,Control,MULTILAYER,Degree_mean,129.37735849056602
77,Control,MULTINEXT,Degree_mean,129.37735849056602
77,EM,MULTILAYER,Degree_mean,128.1346153846154
77,EM,MULTINEXT,Degree_mean,128.1346153846154
78,Control,MULTILAYER,Degree_mean,122.94339622641509
78,Control,MULTINEXT,Degree_mean,122.94339622641509
78,EM,MULTILAYER,Degree_mean,122.6923076923077
78,EM,MULTINEXT,Degree_mean,122.6923076923077
79,Control,MULTILAYER,Degree_mean,93.26415094339623
79,Control,MULTINEXT,Degree_mean,93.26415094339623
79,EM,MULTILAYER,Degree_mean,92.9423076923077
79,EM,MULTINEXT,Degree_mean,92.9423076923077
80,Control,MULTILAYER,Degree_mean,125.05660377358491
80,Control,MULTINEXT,Degree_mean,125.05660377358491
80,EM,MULTILAYER,Degree_mean,124.53846153846153
80,EM,MULTINEXT,Degree_mean,124.53846153846153
81,Control,MULTILAYER,Degree_mean,140.0754716981132
81,Control,MULTINEXT,Degree_mean,140.0754716981132
81,EM,MULTILAYER,Degree_mean,139.23076923076923
81,EM,MULTINEXT,Degree_mean,139.23076923076923
82,Control,MULTILAYER,Degree_mean,135.11320754716982
82,Control,MULTINEXT,Degree_mean,135.11320754716982
82,EM,MULTILAYER,Degree_mean,134.28846153846155
82,EM,MULTINEXT,Degree_mean,134.28846153846155
83,Control,MULTILAYER,Degree_mean,135.43396226415095
83,Control,MULTINEXT,Degree_mean,135.43396226415095
83,EM,MULTILAYER,Degree_mean,133.96153846153845
83,EM,MULTINEXT,Degree_mean,133.96153846153845
84,Control,MULTILAYER,Degree_mean,131.0754716981132
84,Control,MULTINEXT,Degree_mean,131.0754716981132
84,EM,MULTILAYER,Degree_mean,130.40384615384616
84,EM,MULTINEXT,Degree_mean,130.40384615384616
85,Control,MULTILAYER,Degree_mean,129.1509433962264
85,Control,MULTINEXT,Degree_mean,129.1509433962264
85,EM,MULTILAYER,Degree_mean,128.3653846153846
85,EM,MULTINEXT,Degree_mean,128.3653846153846
86,Control,MULTILAYER,Degree_mean,120.11320754716981
86,Control,MULTINEXT,Degree_mean,120.11320754716981
86,EM,MULTILAYER,Degree_mean,119.57692307692308
86,EM,MULTINEXT,Degree_mean,119.57692307692308
87,Control,MULTILAYER,Degree_mean,124.13207547169812
87,Control,MULTINEXT,Degree_mean,124.13207547169812
87,EM,MULTILAYER,Degree_mean,123.48076923076923
87,EM,MULTINEXT,Degree_mean,123.48076923076923
88,Control,MULTILAYER,Degree_mean,140.32075471698113
88,Control,MULTINEXT,Degree_mean,140.32075471698113
88,EM,MULTILAYER,Degree_mean,138.98076923076923
88,EM,MULTINEXT,Degree_mean,138.98076923076923
89,Control,MULTILAYER,Degree_mean,104.41509433962264
89,Control,MULTINEXT,Degree_mean,104.41509433962264
89,EM,MULTILAYER,Degree_mean,103.57692307692308
89,EM,MULTINEXT,Degree_mean,103.57692307692308
90,Control,MULTILAYER,Degree_mean,125.41509433962264
90,Control,MULTINEXT,Degree_mean,125.41509433962264
90,EM,MULTILAYER,Degree_mean,124.17307692307692
90,EM,MULTINEXT,Degree_mean,124.17307692307692
91,Control,MULTILAYER,Degree_mean,128.28301886792454
91,Control,MULTINEXT,Degree_mean,128.28301886792454
91,EM,MULTILAYER,Degree_mean,127.25
91,EM,MULTINEXT,Degree_mean,127.25
92,Control,MULTILAYER,Degree_mean,121.0754716981132
92,Control,MULTINEXT,Degree_mean,121.0754716981132
92,EM,MULTILAYER,Degree_mean,120.59615384615384
92,EM,MULTINEXT,Degree_mean,120.59615384615384
93,Control,MULTILAYER,Degree_mean,130.22641509433961
93,Control,MULTINEXT,Degree_mean,130.22641509433961
93,EM,MULTILAYER,Degree_mean,129.26923076923077
93,EM,MULTINEXT,Degree_mean,129.26923076923077
94,Control,MULTILAYER,Degree_mean,118.90566037735849
94,Control,MULTINEXT,Degree_mean,118.90566037735849
94,EM,MULTILAYER,Degree_mean,118.8076923076923
94,EM,MULTINEXT,Degree_mean,118.8076923076923
95,Control,MULTILAYER,Degree_mean,132.28301886792454
95,Control,MULTINEXT,Degree_mean,132.28301886792454
95,EM,MULTILAYER,Degree_mean,131.17307692307693
95,EM,MULTINEXT,Degree_mean,131.17307692307693
96,Control,MULTILAYER,Degree_mean,128.11320754716982
96,Control,MULTINEXT,Degree_mean,128.11320754716982
96,EM,MULTILAYER,Degree_mean,127.42307692307692
96,EM,MULTINEXT,Degree_mean,127.42307692307692
97,Control,MULTILAYER,Degree_mean,132.26415094339623
97,Control,MULTINEXT,Degree_mean,132.26415094339623
97,EM,MULTILAYER,Degree_mean,131.19230769230768
97,EM,MULTINEXT,Degree_mean,131.19230769230768
98,Control,MULTILAYER,Degree_mean,143.1509433962264
98,Control,MULTINEXT,Degree_mean,143.1509433962264
98,EM,MULTILAYER,Degree_mean,142.09615384615384
98,EM,MULTINEXT,Degree_mean,142.09615384615384
99,Control,MULTILAYER,Degree_mean,123.30188679245283
99,Control,MULTINEXT,Degree_mean,123.30188679245283
99,EM,MULTILAYER,Degree_mean,122.32692307692308
99,EM,MULTINEXT,Degree_mean,122.32692307692308
100,Control,MULTILAYER,Degree_mean,133.03773584905662
100,Control,MULTINEXT,Degree_mean,133.03773584905662
100,EM,MULTILAYER,Degree_mean,132.40384615384616
100,EM,MULTINEXT,Degree_mean,132.40384615384616
101,Control,MULTILAYER,Degree_mean,138.26415094339623
101,Control,MULTINEXT,Degree_mean,138.26415094339623
101,EM,MULTILAYER,Degree_mean,137.07692307692307
101,EM,MULTINEXT,Degree_mean,137.07692307692307
102,Control,MULTILAYER,Degree_mean,142.1509433962264
102,Control,MULTINEXT,Degree_mean,142.1509433962264
102,EM,MULTILAYER,Degree_mean,141.1153846153846
102,EM,MULTINEXT,Degree_mean,141.1153846153846
103,Control,MULTILAYER,Degree_mean,141.0
103,Control,MULTINEXT,Degree_mean,141.0
103,EM,MULTILAYER,Degree_mean,140.28846153846155
103,EM,MULTINEXT,Degree_mean,140.28846153846155
104,Control,MULTILAYER,Degree_mean,135.52830188679246
104,Control,MULTINEXT,Degree_mean,135.52830188679246
104,EM,MULTILAYER,Degree_mean,133.8653846153846
104,EM,MULTINEXT,Degree_mean,133.8653846153846
105,Control,MULTILAYER,Degree_mean,115.24528301886792
105,Control,MULTINEXT,Degree_mean,115.24528301886792
105,EM,MULTILAYER,Degree_mean,114.53846153846153
105,EM,MULTINEXT,Degree_mean,114.53846153846153
106,Control,MULTILAYER,Degree_mean,143.49056603773585
106,Control,MULTINEXT,Degree_mean,143.49056603773585
106,EM,MULTILAYER,Degree_mean,141.75
106,EM,MULTINEXT,Degree_mean,141.75
107,Control,MULTILAYER,Degree_mean,146.24528301886792
107,Control,MULTINEXT,Degree_mean,146.24528301886792
107,EM,MULTILAYER,Degree_mean,144.94230769230768
107,EM,MULTINEXT,Degree_mean,144.94230769230768
108,Control,MULTILAYER,Degree_mean,134.22641509433961
108,Control,MULTINEXT,Degree_mean,134.22641509433961
108,EM,MULTILAYER,Degree_mean,133.19230769230768
108,EM,MULTINEXT,Degree_mean,133.19230769230768
109,Control,MULTILAYER,Degree_mean,146.20754716981133
109,Control,MULTINEXT,Degree_mean,146.20754716981133
109,EM,MULTILAYER,Degree_mean,144.98076923076923
109,EM,MULTINEXT,Degree_mean,144.98076923076923
110,Control,MULTILAYER,Degree_mean,134.1320754716981
110,Control,MULTINEXT,Degree_mean,134.1320754716981
110,EM,MULTILAYER,Degree_mean,133.28846153846155
110,EM,MULTINEXT,Degree_mean,133.28846153846155
111,Control,MULTILAYER,Degree_mean,132.20754716981133
111,Control,MULTINEXT,Degree_mean,132.20754716981133
111,EM,MULTILAYER,Degree_mean,131.25
111,EM,MULTINEXT,Degree_mean,131.25
112,Control,MULTILAYER,Degree_mean,107.24528301886792
112,Control,MULTINEXT,Degree_mean,107.24528301886792
112,EM,MULTILAYER,Degree_mean,106.6923076923077
112,EM,MULTINEXT,Degree_mean,106.6923076923077
113,Control,MULTILAYER,Degree_mean,115.0754716981132
113,Control,MULTINEXT,Degree_mean,115.0754716981132
113,EM,MULTILAYER,Degree_mean,114.71153846153847
113,EM,MULTINEXT,Degree_mean,114.71153846153847
114,Control,MULTILAYER,Degree_mean,147.18867924528303
114,Control,MULTINEXT,Degree_mean,147.18867924528303
114,EM,MULTILAYER,Degree_mean,145.98076923076923
114,EM,MULTINEXT,Degree_mean,145.98076923076923
115,Control,MULTILAYER,Degree_mean,137.32075471698113
115,Control,MULTINEXT,Degree_mean,137.32075471698113
115,EM,MULTILAYER,Degree_mean,136.03846153846155
115,EM,MULTINEXT,Degree_mean,136.03846153846155
116,Control,MULTILAYER,Degree_mean,147.20754716981133
116,Control,MULTINEXT,Degree_mean,147.20754716981133
116,EM,MULTILAYER,Degree_mean,145.96153846153845
116,EM,MULTINEXT,Degree_mean,145.96153846153845
117,Control,MULTILAYER,Degree_mean,139.0566037735849
117,Control,MULTINEXT,Degree_mean,139.0566037735849
117,EM,MULTILAYER,Degree_mean,138.26923076923077
117,EM,MULTINEXT,Degree_mean,138.26923076923077
118,Control,MULTILAYER,Degree_mean,134.1509433962264
118,Control,MULTINEXT,Degree_mean,134.1509433962264
118,EM,MULTILAYER,Degree_mean,133.26923076923077
118,EM,MULTINEXT,Degree_mean,133.26923076923077
119,Control,MULTILAYER,Degree_mean,97.9622641509434
119,Control,MULTINEXT,Degree_mean,97.9622641509434
119,EM,MULTILAYER,Degree_mean,98.15384615384616
119,EM,MULTINEXT,Degree_mean,98.15384615384616
120,Control,MULTILAYER,Degree_mean,111.01886792452831
120,Control,MULTINEXT,Degree_mean,111.01886792452831
120,EM,MULTILAYER,Degree_mean,110.84615384615384
120,EM,MULTINEXT,Degree_mean,110.84615384615384
121,Control,MULTILAYER,Degree_mean,118.20754716981132
121,Control,MULTINEXT,Degree_mean,118.20754716981132
121,EM,MULTILAYER,Degree_mean,117.51923076923077
121,EM,MULTINEXT,Degree_mean,117.51923076923077
122,Control,MULTILAYER,Degree_mean,129.22641509433961
122,Control,MULTINEXT,Degree_mean,129.22641509433961
122,EM,MULTILAYER,Degree_mean,128.28846153846155
122,EM,MULTINEXT,Degree_mean,128.28846153846155
123,Control,MULTILAYER,Degree_mean,125.01886792452831
123,Control,MULTINEXT,Degree_mean,125.01886792452831
123,EM,MULTILAYER,Degree_mean,124.57692307692308
123,EM,MULTINEXT,Degree_mean,124.57692307692308
124,Control,MULTILAYER,Degree_mean,91.24528301886792
124,Control,MULTINEXT,Degree_mean,91.24528301886792
124,EM,MULTILAYER,Degree_mean,91.0
124,EM,MULTINEXT,Degree_mean,91.0
125,Control,MULTILAYER,Degree_mean,121.0754716981132
125,Control,MULTINEXT,Degree_mean,121.0754716981132
