edge_idx,source,target,control,ms,delta
459,25,72,0.27359384,0.273804,-0.00021016598
237,12,35,0.27151132,0.27173316,-0.00022184849
938,50,12,0.28177932,0.282005,-0.00022569299
204,9,22,0.27591327,0.2761394,-0.00022614002
1291,63,35,0.27613562,0.2763736,-0.00023797154
215,10,32,0.26811662,0.26836613,-0.00024950504
830,57,6,0.27207947,0.27235693,-0.00027745962
840,8,7,0.27061614,0.27093294,-0.0003167987
1325,67,42,0.2703371,0.27066055,-0.0003234446
1132,61,23,0.27044913,0.27077612,-0.00032699108
1112,46,22,0.27279058,0.27313474,-0.00034415722
97,5,35,0.26735258,0.26771307,-0.0003604889
343,19,57,0.27076223,0.27112377,-0.00036153197
44,2,29,0.26745793,0.2678405,-0.0003825724
736,6,2,0.27662793,0.27701384,-0.00038591027
1224,71,28,0.27408382,0.27447084,-0.00038701296
644,48,55,0.2749943,0.27540034,-0.00040602684
887,50,8,0.27447912,0.2749123,-0.00043317676
1109,40,22,0.27186617,0.2723069,-0.00044071674
1181,72,26,0.26949,0.26993597,-0.00044596195
301,16,62,0.27514568,0.27559793,-0.00045225024
1061,28,20,0.28108782,0.28155947,-0.00047165155
990,67,15,0.27005908,0.2705382,-0.00047913194
1219,65,28,0.26866928,0.26916707,-0.0004977882
1369,63,54,0.27166462,0.2721699,-0.0005052686
360,20,24,0.2630402,0.26355547,-0.00051525235
1189,50,27,0.27896678,0.27948663,-0.0005198419
1122,64,22,0.2769153,0.27743787,-0.0005225539
598,38,49,0.25916263,0.25969785,-0.0005352199
1176,64,26,0.2745726,0.27512103,-0.00054842234
646,49,57,0.27745122,0.27800113,-0.00054991245
774,31,4,0.27252755,0.27308688,-0.00055933
1079,39,21,0.26923877,0.2698016,-0.00056281686
777,34,4,0.27447057,0.2750365,-0.0005659461
1177,65,26,0.27570534,0.27629438,-0.0005890429
1282,71,34,0.26379818,0.2643891,-0.00059092045
1100,30,22,0.27764538,0.2782426,-0.00059720874
157,7,38,0.26470688,0.26533136,-0.00062447786
92,5,18,0.27513373,0.27576372,-0.0006299913
529,28,73,0.2684603,0.26911163,-0.00065132976
1036,41,19,0.27214006,0.2727958,-0.0006557405
106,5,59,0.2773405,0.27800477,-0.00066426396
334,19,20,0.27295527,0.27362797,-0.000672698
1295,49,38,0.25820836,0.25891015,-0.0007017851
1044,65,19,0.27799603,0.27870584,-0.0007098019
247,12,59,0.27582455,0.27654332,-0.0007187724
545,30,57,0.2749603,0.27568185,-0.000721544
1316,55,41,0.26778448,0.26851872,-0.0007342398
1372,57,55,0.27511984,0.27592468,-0.0008048415
25,1,46,0.27066004,0.27149913,-0.0008390844
963,32,14,0.27963176,0.28047514,-0.0008433759
1116,53,22,0.27377072,0.274639,-0.00086829066
26,1,59,0.2752354,0.27610955,-0.0008741319
192,8,52,0.27734178,0.27826884,-0.00092706084
101,5,49,0.26025108,0.26118693,-0.0009358525
668,53,72,0.2740625,0.27500457,-0.0009420514
199,8,72,0.27521175,0.2761804,-0.0009686351
1203,73,27,0.27351472,0.27449864,-0.0009839237
67,4,7,0.2752261,0.27621326,-0.0009871721
145,7,12,0.27384114,0.27483544,-0.0009942949
363,20,27,0.27213088,0.27313164,-0.001000762
306,17,22,0.27761686,0.2786355,-0.0010186434
267,14,38,0.26206917,0.26309726,-0.0010280907
845,18,7,0.2744742,0.2755072,-0.0010330081
591,35,53,0.27535218,0.27638748,-0.0010353029
1208,40,28,0.2701366,0.27119052,-0.0010539293
404,22,31,0.25920245,0.26025823,-0.0010557771
1120,60,22,0.27601698,0.2770808,-0.0010638237
1331,62,45,0.26736817,0.26843286,-0.001064688
442,24,64,0.2714015,0.27247208,-0.0010705888
82,4,37,0.26651818,0.26759598,-0.001077801
1170,53,26,0.27240688,0.2735124,-0.0011055171
992,71,15,0.26662847,0.26775652,-0.0011280477
701,17,0,0.27761352,0.27874494,-0.0011314154
451,25,59,0.2719328,0.27307287,-0.001140058
351,19,70,0.2691572,0.2702978,-0.0011405945
572,33,59,0.27061465,0.27176508,-0.0011504292
34,1,70,0.27246073,0.273618,-0.0011572838
991,70,15,0.26776335,0.2689318,-0.0011684597
465,26,38,0.26463285,0.2658171,-0.0011842549
88,4,67,0.2783039,0.27950662,-0.0012027323
1215,57,28,0.269362,0.27059215,-0.0012301505
974,66,14,0.2742718,0.27550828,-0.0012364984
163,7,57,0.27574646,0.27701223,-0.0012657642
353,19,72,0.27097613,0.27224272,-0.0012665987
1180,70,26,0.27042496,0.2716944,-0.0012694299
768,12,4,0.27103367,0.27230576,-0.0012720823
417,22,49,0.26188883,0.2631726,-0.0012837648
1049,71,19,0.2792967,0.2805855,-0.0012888014
961,27,14,0.27612177,0.2774208,-0.0012990236
1095,73,21,0.27629077,0.2775935,-0.0013027191
1029,71,18,0.2746223,0.27595326,-0.0013309717
1056,23,20,0.27545846,0.27679726,-0.0013388097
935,36,12,0.27233604,0.27368137,-0.0013453364
794,35,5,0.26701045,0.26835698,-0.0013465285
1258,71,31,0.26393217,0.26528117,-0.0013490021
445,24,71,0.27425626,0.27562475,-0.0013684928
1350,55,51,0.2736673,0.27503765,-0.0013703406
387,21,50,0.2646537,0.26603493,-0.0013812184
1353,53,52,0.2707252,0.27213472,-0.0014095306
341,19,50,0.26916197,0.2705821,-0.0014201403
368,20,34,0.2680595,0.26948345,-0.001423955
105,5,57,0.27324697,0.27467844,-0.0014314651
702,20,0,0.27166373,0.27311227,-0.0014485419
220,10,50,0.26850584,0.26996052,-0.0014546812
1136,46,24,0.26199484,0.26345608,-0.0014612377
1281,67,34,0.26576242,0.26723197,-0.0014695525
1066,38,20,0.27466837,0.27616233,-0.0014939606
1089,65,21,0.27922383,0.28072593,-0.0015020967
1054,21,20,0.27267253,0.2742092,-0.0015366673
1064,33,20,0.27072,0.27227125,-0.0015512407
147,7,17,0.2772189,0.2787784,-0.0015594959
1286,50,35,0.27178586,0.2733467,-0.001560837
211,10,16,0.27476305,0.27633187,-0.001568824
1148,59,25,0.274266,0.2758533,-0.0015873015
873,27,8,0.27409312,0.2756894,-0.001596272
530,28,74,0.2598338,0.2614413,-0.0016074777
263,14,24,0.26703137,0.26864323,-0.0016118586
1060,27,20,0.27361917,0.27523187,-0.0016126931
1229,50,29,0.2607692,0.26239195,-0.0016227663
1140,66,24,0.26824313,0.2698739,-0.0016307533
454,25,65,0.27688408,0.2785198,-0.0016357303
679,55,75,0.27734458,0.2789912,-0.0016466081
1312,63,40,0.2640326,0.26568297,-0.0016503632
812,8,6,0.2736059,0.2752797,-0.0016737878
1225,72,28,0.27057254,0.27225116,-0.0016786158
629,42,71,0.2729296,0.2746202,-0.0016905963
1013,30,18,0.27678958,0.2784814,-0.0016918182
1193,55,27,0.27760828,0.27933922,-0.0017309487
910,30,10,0.27652878,0.27828166,-0.0017528832
694,67,72,0.2704612,0.27221715,-0.0017559528
713,70,0,0.27119213,0.2729481,-0.0017559528
209,10,11,0.26140043,0.26319674,-0.0017963052
410,22,38,0.26464525,0.2664703,-0.0018250644
496,27,55,0.27810502,0.27993214,-0.0018271208
1002,20,17,0.27609158,0.2779267,-0.0018351376
1371,56,55,0.27698866,0.2788255,-0.0018368363
750,49,2,0.27620506,0.2780438,-0.0018387437
1155,71,25,0.26561323,0.26746628,-0.0018530488
1356,58,52,0.27275774,0.2746151,-0.0018573701
23,1,41,0.26492238,0.26680505,-0.0018826723
1111,42,22,0.27265885,0.27456075,-0.0019018948
320,18,34,0.27325767,0.27516276,-0.0019050837
473,26,53,0.27996913,0.28187737,-0.0019082427
1293,42,38,0.2618141,0.26376447,-0.0019503832
734,75,1,0.27446693,0.27644137,-0.0019744337
995,54,16,0.26848918,0.27047566,-0.0019864738
544,30,54,0.26098722,0.26297635,-0.0019891262
1099,28,22,0.27475306,0.27675062,-0.0019975603
290,15,59,0.27087256,0.27288148,-0.002008915
787,72,4,0.27421024,0.27622294,-0.0020126998
1071,66,20,0.27333188,0.27535844,-0.002026558
1216,59,28,0.27901122,0.2810694,-0.0020581782
939,51,12,0.2715504,0.27361277,-0.0020623803
168,7,72,0.27141783,0.2734899,-0.002072066
122,6,22,0.2765078,0.2785846,-0.0020768046
1023,51,18,0.27511793,0.2772179,-0.002099961
371,20,52,0.27582285,0.27792332,-0.0021004677
1186,35,27,0.27196798,0.27407154,-0.0021035671
661,52,67,0.27599174,0.27809662,-0.0021048784
433,22,75,0.26883116,0.27095076,-0.0021196008
1024,52,18,0.27288315,0.2750376,-0.0021544397
154,7,30,0.27702612,0.27918255,-0.0021564364
1226,73,28,0.2732363,0.27539417,-0.002157867
19,1,20,0.27517685,0.27733853,-0.0021616817
1164,41,26,0.27011654,0.27229306,-0.0021765232
369,20,38,0.2677071,0.26989925,-0.0021921396
559,31,65,0.27160293,0.27379555,-0.0021926165
978,71,14,0.28060815,0.282802,-0.0021938384
1332,65,45,0.2646358,0.26683384,-0.0021980405
210,10,12,0.27596036,0.27816007,-0.0021997094
1266,47,33,0.2686035,0.2708139,-0.0022104084
903,35,9,0.26079756,0.2630122,-0.0022146404
841,9,7,0.2729997,0.27524912,-0.0022494197
1106,36,22,0.2754105,0.2776601,-0.0022495985
1021,42,18,0.27021372,0.27248397,-0.0022702515
886,49,8,0.27565768,0.27792886,-0.0022711754
298,16,54,0.26506117,0.26733795,-0.0022767782
253,12,71,0.26726216,0.26954114,-0.0022789836
857,51,7,0.27627826,0.2785683,-0.0022900403
953,75,12,0.2726154,0.27491072,-0.0022953153
1091,67,21,0.27100065,0.2733042,-0.0023035407
874,29,8,0.27617452,0.27848655,-0.0023120344
512,28,41,0.26748878,0.26981172,-0.002322942
416,22,47,0.27260885,0.2749402,-0.0023313463
604,39,50,0.26497608,0.2673163,-0.0023402274
1194,57,27,0.27630252,0.27864292,-0.0023404062
284,14,75,0.27001703,0.27238387,-0.0023668408
1376,75,55,0.28236136,0.28473058,-0.002369225
878,33,8,0.27794078,0.28031614,-0.0023753643
765,9,4,0.27537593,0.27775916,-0.0023832321
1077,75,20,0.27164587,0.274039,-0.0023931265
550,30,67,0.2756662,0.27807772,-0.0024115145
374,20,66,0.27199247,0.27441773,-0.0024252534
1147,46,25,0.2713619,0.27379835,-0.002436459
1275,71,33,0.26498967,0.26742655,-0.0024368763
83,4,47,0.27274114,0.27518436,-0.0024432242
436,23,62,0.27326226,0.27572128,-0.0024590194
99,5,46,0.26953024,0.2719991,-0.0024688542
478,26,63,0.27317408,0.2756467,-0.0024726093
232,12,20,0.270737,0.27321327,-0.002476275
15,0,69,0.2702318,0.2727322,-0.002500385
782,55,4,0.2772672,0.279774,-0.0025068223
1311,55,40,0.26257223,0.26507944,-0.0025072098
453,25,64,0.26503205,0.26755887,-0.0025268197
1030,72,18,0.27379248,0.27631986,-0.002527386
1110,41,22,0.27033255,0.27287346,-0.0025409162
900,18,9,0.26658976,0.26917392,-0.0025841594
832,64,6,0.27565026,0.27823487,-0.0025846064
987,59,15,0.27024162,0.27283007,-0.002588451
1198,66,27,0.27401966,0.2766097,-0.0025900304
680,56,63,0.2713972,0.27399135,-0.0025941432
683,57,67,0.27149346,0.27409166,-0.0025981963
727,65,1,0.27461258,0.2772126,-0.0026000142
303,16,70,0.26935327,0.27197164,-0.0026183724
824,47,6,0.2702842,0.27294096,-0.0026567578
115,6,8,0.27514783,0.27781227,-0.0026644468
635,45,65,0.2722028,0.27486807,-0.0026652813
891,55,8,0.27564254,0.27831662,-0.002674073
148,7,18,0.2760847,0.2787612,-0.0026765168
385,21,45,0.2667891,0.26946908,-0.0026799738
597,38,47,0.27275407,0.27543974,-0.002685666
731,70,1,0.27144602,0.27414387,-0.0026978552
846,20,7,0.2742479,0.2769753,-0.0027273893
1337,67,47,0.27321747,0.2759802,-0.002762735
769,13,4,0.2703896,0.27315828,-0.0027686954
506,27,73,0.2717819,0.27455065,-0.002768755
124,6,33,0.27233663,0.27510837,-0.0027717352
628,42,67,0.27317724,0.27595866,-0.002781421
1158,75,25,0.27222282,0.27500537,-0.0027825534
924,13,12,0.27106974,0.2739037,-0.0028339624
792,33,5,0.2669751,0.2698635,-0.0028883815
1033,38,19,0.27272174,0.27562225,-0.002900511
916,37,10,0.27063024,0.2735511,-0.002920866
893,63,8,0.28073642,0.28367776,-0.0029413402
288,15,45,0.26017228,0.26311457,-0.0029422939
107,5,63,0.27095935,0.2739277,-0.002968341
344,19,59,0.26873055,0.27170566,-0.0029751062
743,31,2,0.27154234,0.27452046,-0.0029781163
519,28,59,0.269624,0.27260825,-0.0029842556
1382,68,61,0.26671785,0.2697592,-0.0030413568
817,19,6,0.26931944,0.27237374,-0.003054291
618,41,53,0.2753338,0.2783907,-0.0030569136
984,27,15,0.26593933,0.269008,-0.0030686855
823,42,6,0.27327245,0.27634266,-0.0030702055
78,4,32,0.26205477,0.26512673,-0.0030719638
581,34,59,0.27094394,0.27402654,-0.0030826032
790,20,5,0.2726962,0.27579078,-0.0030945837
608,39,63,0.2702533,0.273351,-0.003097713
258,13,22,0.2723619,0.27546093,-0.0030990243
942,55,12,0.2777083,0.28081423,-0.0031059384
781,53,4,0.2741367,0.27725768,-0.0031209886
216,10,33,0.27138004,0.27452704,-0.003147006
1334,54,47,0.27380037,0.2769612,-0.0031608343
970,59,14,0.27385792,0.27705544,-0.003197521
895,71,8,0.27446324,0.27766827,-0.0032050312
32,1,67,0.27228373,0.27548903,-0.0032052994
664,52,75,0.27181968,0.2750257,-0.0032060146
464,26,35,0.27032828,0.2735639,-0.0032356083
566,32,66,0.26503152,0.26828307,-0.0032515526
914,34,10,0.2695655,0.2728564,-0.0032909214
662,52,72,0.2658218,0.2691236,-0.0033017993
10,0,28,0.2721317,0.27544016,-0.0033084452
240,12,47,0.27077362,0.27409992,-0.0033262968
1247,67,30,0.2671524,0.27049512,-0.003342718
381,21,27,0.28129584,0.28464037,-0.0033445358
1314,47,41,0.26802883,0.27138317,-0.0033543408
1026,57,18,0.277018,0.28040734,-0.0033893287
853,34,7,0.27429768,0.27770722,-0.0034095347
577,33,67,0.27555555,0.2789688,-0.00341326
43,2,27,0.27608067,0.2794963,-0.0034156442
1149,60,25,0.26957804,0.27300447,-0.0034264326
1040,57,19,0.26938096,0.2728102,-0.003429234
809,73,5,0.2713699,0.27481875,-0.003448844
665,53,54,0.26528352,0.26875737,-0.003473848
889,52,8,0.27528656,0.2787662,-0.0034796596
1020,37,18,0.27065122,0.27413997,-0.0034887493
1277,46,34,0.27114096,0.27463296,-0.0034919977
241,12,50,0.26420373,0.2676966,-0.003492862
412,22,40,0.2587071,0.26220244,-0.0034953356
791,30,5,0.27493042,0.27844113,-0.0035107136
907,12,10,0.27574158,0.27929395,-0.0035523772
527,28,71,0.27168667,0.2752466,-0.0035599172
482,26,67,0.2723666,0.27592686,-0.003560245
183,8,35,0.27911878,0.28269184,-0.00357306
441,24,61,0.26146242,0.26504177,-0.0035793483
234,12,31,0.2656197,0.26920632,-0.00358662
1361,75,52,0.26946893,0.2731091,-0.0036401749
118,6,13,0.2703963,0.2740382,-0.0036419034
747,36,2,0.27131534,0.2749583,-0.0036429763
196,8,63,0.27056533,0.27421463,-0.0036492944
269,14,40,0.26475537,0.2684076,-0.0036522448
548,30,64,0.26966664,0.27333683,-0.0036701858
469,26,46,0.27349827,0.27716857,-0.003670305
401,22,27,0.27142444,0.27510977,-0.0036853254
1302,53,39,0.26657936,0.2702704,-0.0036910474
452,25,60,0.25879318,0.2624845,-0.0036913157
1305,63,39,0.26087347,0.26458257,-0.0037091076
262,14,17,0.27220464,0.27592042,-0.0037157834
428,22,70,0.264955,0.26871803,-0.00376302
7,0,23,0.2645715,0.26835343,-0.0037819445
450,25,46,0.2695649,0.27334836,-0.0037834644
593,35,57,0.2704061,0.27419284,-0.0037867427
716,20,1,0.2758708,0.27965996,-0.0037891567
1257,67,31,0.2662939,0.27010825,-0.0038143396
1145,41,25,0.26275772,0.2665806,-0.003822893
1373,61,55,0.2771069,0.28093487,-0.0038279593
1053,75,19,0.27427194,0.27813938,-0.0038674474
326,18,51,0.28161597,0.2854878,-0.0038718283
843,13,7,0.26987568,0.273759,-0.003883332
969,50,14,0.27557537,0.2794714,-0.0038960278
1278,59,34,0.26917434,0.27307516,-0.003900826
200,8,73,0.27363923,0.2775466,-0.0039073825
697,1,0,0.27263817,0.2765657,-0.003927529
203,9,18,0.2681245,0.27211243,-0.003987938
892,57,8,0.27584097,0.27984235,-0.004001379
771,22,4,0.26901212,0.27305233,-0.0040402114
1039,52,19,0.27445456,0.27852115,-0.0040665865
324,18,42,0.26919916,0.27327058,-0.0040714145
890,53,8,0.27699554,0.28109077,-0.0040952265
1297,53,38,0.26383457,0.26794606,-0.0041114986
911,31,10,0.26671553,0.2708392,-0.0041236877
1062,30,20,0.27211106,0.27623853,-0.0041274726
917,50,10,0.27562582,0.27975598,-0.004130155
1315,53,41,0.25847542,0.2626181,-0.004142672
1214,53,28,0.2694993,0.27366167,-0.004162371
1065,34,20,0.27424893,0.2784232,-0.0041742623
657,52,54,0.26271248,0.26690298,-0.0041905046
612,40,52,0.27101824,0.2752152,-0.0041969717
1063,32,20,0.27452144,0.27873164,-0.004210204
1134,27,24,0.26411033,0.26832816,-0.0042178333
420,22,55,0.28007337,0.28429627,-0.0042228997
1007,46,17,0.27095962,0.27519438,-0.004234761
383,21,40,0.26583782,0.27008358,-0.004245758
80,4,34,0.26578486,0.27004096,-0.0042560995
164,7,63,0.2708461,0.27513587,-0.004289776
31,1,66,0.2678678,0.27217317,-0.0043053627
1217,60,28,0.27030882,0.27461866,-0.004309833
821,33,6,0.27668652,0.28102952,-0.004343003
947,66,12,0.27482632,0.2791738,-0.0043474734
551,30,71,0.26799542,0.27235317,-0.004357755
144,7,9,0.26170516,0.2660828,-0.0043776333
291,15,64,0.26731148,0.2717036,-0.0043921173
214,10,31,0.26254424,0.26693663,-0.0043923855
1284,39,35,0.26618868,0.27060324,-0.0044145584
111,5,72,0.26966372,0.27408183,-0.004418105
579,33,73,0.27165982,0.2760851,-0.0044252872
723,59,1,0.27399474,0.27843225,-0.004437506
1135,45,24,0.2668036,0.27125156,-0.004447967
446,24,73,0.27001816,0.2744755,-0.0044573545
1359,72,52,0.27356845,0.27805895,-0.0044904947
391,21,64,0.26970467,0.27419728,-0.0044926107
946,64,12,0.27166533,0.27617553,-0.004510194
1048,70,19,0.27125868,0.27577817,-0.0045194924
659,52,58,0.2701513,0.27467108,-0.0045197904
915,35,10,0.27354395,0.2780728,-0.0045288503
151,7,23,0.26006606,0.264601,-0.00453493
753,52,2,0.27001888,0.274556,-0.0045371354
852,33,7,0.27264217,0.2771819,-0.004539728
270,14,41,0.26730677,0.2718723,-0.004565537
1037,46,19,0.2713332,0.27591902,-0.0045858324
1242,57,30,0.2715256,0.27611881,-0.0045932233
1107,38,22,0.2777999,0.28240192,-0.004602015
927,17,12,0.26993287,0.2745471,-0.004614234
1058,25,20,0.27229193,0.27691147,-0.004619539
639,47,57,0.27131668,0.27595294,-0.004636258
905,75,9,0.26271817,0.26736042,-0.004642248
1363,56,53,0.2712892,0.2759325,-0.0046432912
587,35,39,0.26700503,0.27173406,-0.0047290325
670,53,75,0.26604626,0.27078572,-0.0047394633
1298,57,38,0.2603782,0.26511943,-0.0047412217
38,2,4,0.27648345,0.2813005,-0.004817039
1289,55,35,0.2730764,0.27790326,-0.0048268735
1209,41,28,0.27261972,0.277453,-0.004833281
317,18,31,0.26414946,0.26898888,-0.0048394203
292,15,66,0.26833138,0.27317214,-0.0048407614
377,20,71,0.27277684,0.27762043,-0.0048435926
14,0,62,0.27205166,0.27691886,-0.004867196
173,8,12,0.2705611,0.2754305,-0.0048694015
740,27,2,0.26731962,0.2722172,-0.0048975945
68,4,9,0.26554933,0.27046347,-0.0049141347
12,0,45,0.26925033,0.2741833,-0.00493297
393,21,66,0.2680108,0.27295774,-0.004946947
1141,67,24,0.2664205,0.27140602,-0.0049855113
1078,27,21,0.26871958,0.27371085,-0.004991263
623,42,51,0.26973987,0.27474827,-0.0050083995
617,41,47,0.2685401,0.2735619,-0.0050217807
11,0,32,0.26517358,0.27021036,-0.0050367713
728,66,1,0.27224964,0.27728704,-0.005037397
294,15,70,0.27248544,0.27752468,-0.005039245
674,55,56,0.26418802,0.26923275,-0.0050447285
359,20,23,0.25922284,0.2642745,-0.0050516725
162,7,55,0.27565646,0.2807775,-0.0051210523
1248,71,30,0.26974875,0.2748906,-0.0051418543
474,26,55,0.2788845,0.28403017,-0.005145669
1279,64,34,0.26702216,0.27219045,-0.005168289
966,40,14,0.26895648,0.27413198,-0.005175501
758,71,2,0.2721471,0.27733576,-0.0051886737
41,2,9,0.25967917,0.26487905,-0.0051998794
1287,51,35,0.2725733,0.27777976,-0.0052064657
705,26,0,0.2678127,0.27302158,-0.0052088797
1349,52,51,0.2679397,0.27315265,-0.0052129626
131,6,53,0.27258992,0.2778395,-0.0052495897
348,19,66,0.27262527,0.2778876,-0.005262345
1256,65,31,0.2615046,0.2668181,-0.0053135157
1387,75,63,0.27093825,0.27625367,-0.005315423
490,27,42,0.26880392,0.27415395,-0.0053500235
134,6,63,0.27116147,0.27653092,-0.0053694546
534,29,67,0.27497107,0.28034216,-0.0053710938
669,53,74,0.26480567,0.27019042,-0.005384743
1171,55,26,0.27503806,0.28043276,-0.005394697
956,27,13,0.26214224,0.26754257,-0.00540033
596,38,42,0.2674457,0.27284664,-0.005400926
466,26,40,0.25821412,0.26361933,-0.0054052174
456,25,67,0.27593908,0.28137934,-0.005440265
1292,67,35,0.2664496,0.27191103,-0.0054614246
1246,66,30,0.26750466,0.27297392,-0.0054692626
1093,71,21,0.26700133,0.27249214,-0.0054908097
514,28,50,0.2670711,0.2725925,-0.0055214167
40,2,7,0.27572313,0.28125188,-0.005528748
863,65,7,0.27297214,0.2785009,-0.005528778
61,2,71,0.27587485,0.2814143,-0.005539447
398,21,73,0.2684258,0.2739758,-0.005549997
521,28,64,0.27255604,0.27812502,-0.005568981
653,51,55,0.2835015,0.28907478,-0.0055732727
116,6,9,0.25699514,0.26261237,-0.005617231
1241,54,30,0.26797697,0.27361262,-0.005635649
737,7,2,0.26969114,0.27532694,-0.005635798
448,25,41,0.2620496,0.26769218,-0.005642593
738,9,2,0.26786277,0.273531,-0.005668223
949,70,12,0.27662748,0.28236982,-0.0057423413
1028,67,18,0.27077794,0.27657956,-0.005801618
660,52,63,0.27373916,0.2795562,-0.0058170557
286,15,22,0.27302247,0.2788482,-0.005825728
897,73,8,0.27902955,0.28486377,-0.005834222
93,5,20,0.271622,0.27745962,-0.0058376193
485,26,73,0.27104643,0.27702475,-0.005978316
883,40,8,0.27598205,0.28196168,-0.0059796274
1001,75,16,0.26450023,0.27049762,-0.0059973896
751,50,2,0.26897573,0.2750128,-0.0060370564
854,38,7,0.27681246,0.28284973,-0.006037265
178,8,30,0.27460453,0.28067234,-0.0060678124
894,67,8,0.27630234,0.2823717,-0.006069362
775,32,4,0.2694741,0.2755482,-0.0060741007
438,24,45,0.26248276,0.26858255,-0.0060997903
339,19,41,0.2618084,0.26793268,-0.006124288
899,10,9,0.26426318,0.27041137,-0.0061481893
272,14,50,0.26796362,0.27412575,-0.006162137
1324,63,42,0.2782861,0.28447008,-0.006183982
158,7,42,0.26517186,0.27142367,-0.006251812
123,6,31,0.2655961,0.2718498,-0.0062537193
1009,66,17,0.27010766,0.27636802,-0.0062603652
24,1,45,0.26201832,0.26830155,-0.0062832236
741,29,2,0.26851162,0.27479517,-0.0062835515
126,6,42,0.2702207,0.27651155,-0.006290853
885,47,8,0.2729596,0.2792664,-0.0063067973
133,6,57,0.26704222,0.27336267,-0.0063204467
252,12,70,0.26298198,0.2693176,-0.006335616
392,21,65,0.27365282,0.27998975,-0.0063369274
1366,74,53,0.2762544,0.28259277,-0.0063383877
1301,50,39,0.2631247,0.26946986,-0.006345153
997,61,16,0.26753286,0.27388257,-0.0063497126
1346,72,49,0.26419687,0.27055377,-0.006356895
1055,22,20,0.27313605,0.27950028,-0.0063642263
176,8,27,0.27692857,0.28331888,-0.0063903034
814,10,6,0.26993832,0.2763313,-0.0063929856
138,6,70,0.26344168,0.2698409,-0.0063992143
933,33,12,0.26773742,0.27415928,-0.006421864
494,27,52,0.27094638,0.2773688,-0.0064224303
676,55,61,0.26988584,0.2763122,-0.006426364
48,2,34,0.26561135,0.27204025,-0.0064288974
1031,20,19,0.27220902,0.27864355,-0.00643453
483,26,70,0.26538786,0.2718906,-0.0065027475
333,18,72,0.2710688,0.2775748,-0.006505996
337,19,39,0.2684876,0.27499717,-0.0065095723
847,21,7,0.2714175,0.27793,-0.006512493
720,41,1,0.2668572,0.2734029,-0.0065456927
219,10,37,0.25776088,0.26432866,-0.006567776
505,27,72,0.27599025,0.28257346,-0.006583214
616,40,67,0.27261844,0.27924526,-0.0066268146
1018,35,18,0.2731583,0.2797964,-0.00663808
457,25,70,0.26691854,0.27362087,-0.0067023337
223,10,67,0.27499592,0.28171653,-0.0067206025
243,12,52,0.2711633,0.27788574,-0.0067224205
467,26,41,0.25947642,0.26620382,-0.0067273974
1326,71,42,0.27056476,0.27730438,-0.0067396164
84,4,53,0.2758479,0.2826001,-0.006752193
1296,51,38,0.2613869,0.26814383,-0.0067569315
1121,63,22,0.2715368,0.27831557,-0.0067787766
328,18,53,0.26971224,0.27654716,-0.006834924
261,14,15,0.26419538,0.27104348,-0.006848097
463,26,34,0.26426694,0.27111796,-0.0068510175
1075,72,20,0.26934692,0.27620938,-0.0068624616
180,8,32,0.2597324,0.26660997,-0.0068775713
919,57,10,0.27104717,0.27795905,-0.006911874
449,25,45,0.25929692,0.2662241,-0.0069271624
1362,54,53,0.2715545,0.27854478,-0.0069902837
418,22,51,0.27384698,0.2808381,-0.006991118
172,8,11,0.26614678,0.27315938,-0.0070126057
926,15,12,0.27476442,0.28179577,-0.0070313513
0,0,1,0.27638024,0.28342146,-0.007041216
955,22,13,0.26411593,0.27116767,-0.007051736
724,60,1,0.26225674,0.26931432,-0.0070575774
1377,63,56,0.260661,0.26774126,-0.007080257
1108,39,22,0.27240375,0.27949136,-0.007087618
1086,60,21,0.26862067,0.27572426,-0.007103592
1264,67,32,0.25916076,0.26627177,-0.007111013
1317,63,41,0.2606325,0.2677922,-0.00715971
174,8,13,0.27087882,0.27805418,-0.007175356
1234,73,29,0.2582162,0.2654156,-0.0071994066
1233,72,29,0.2588917,0.26611626,-0.00722456
52,2,42,0.27002206,0.2772619,-0.0072398484
79,4,33,0.27060524,0.27787778,-0.0072725415
3,0,16,0.27054065,0.2778295,-0.0072888434
909,27,10,0.2707982,0.2781018,-0.0073035955
1160,34,26,0.26652774,0.27383292,-0.007305175
813,9,6,0.26595873,0.273275,-0.0073162615
1115,51,22,0.27285203,0.28017724,-0.007325202
1265,71,32,0.26037514,0.2677594,-0.0073842704
55,2,51,0.2707541,0.27815765,-0.0074035525
407,22,34,0.26289916,0.27034062,-0.007441461
1101,31,22,0.2730321,0.28047383,-0.0074417293
677,55,70,0.26796538,0.27543122,-0.0074658394
430,22,72,0.2707928,0.27829316,-0.0075003505
45,2,30,0.26926887,0.27679014,-0.0075212717
35,1,71,0.27095357,0.27850932,-0.007555753
1335,56,47,0.2639688,0.27154252,-0.007573724
497,27,57,0.27114055,0.27873152,-0.0075909793
495,27,53,0.27140707,0.27900678,-0.0075997114
264,14,27,0.26536062,0.27299282,-0.007632196
202,9,10,0.26870272,0.27633557,-0.0076328516
904,62,9,0.26103312,0.26869476,-0.0076616406
1105,35,22,0.2771912,0.2848849,-0.007693708
583,34,66,0.270613,0.2783119,-0.0076988935
555,31,47,0.26591027,0.27363026,-0.0077199936
1085,59,21,0.27269983,0.28043932,-0.0077394843
715,7,1,0.26798463,0.27578208,-0.00779745
1304,59,39,0.26963434,0.2774391,-0.0078047514
