edge_idx,source,target,control,ms,delta
5574,70,59,0.27581248,0.28273827,-0.0069257915
5286,68,46,0.27840072,0.28532735,-0.006926626
295,4,6,0.270043,0.27697197,-0.0069289804
2403,45,64,0.27229512,0.27923006,-0.006934941
2296,42,50,0.26996332,0.2768987,-0.006935388
400,5,41,0.27165952,0.27860558,-0.006946057
4074,46,18,0.2742684,0.28121465,-0.0069462657
214,2,68,0.27741882,0.28436512,-0.0069462955
2473,48,50,0.27691647,0.2838719,-0.006955415
310,4,21,0.2761685,0.28313097,-0.006962478
3145,6,4,0.27394646,0.28092787,-0.0069814026
2004,34,50,0.27039108,0.27738538,-0.006994307
3054,58,2,0.27593398,0.28293708,-0.0070030987
2112,37,41,0.2735888,0.28059202,-0.007003218
3852,58,14,0.27587637,0.28287995,-0.0070035756
5611,65,62,0.27219468,0.2792011,-0.007006407
1131,16,68,0.2764014,0.2834089,-0.0070075095
4434,35,25,0.27406085,0.28106922,-0.0070083737
3475,62,8,0.2769073,0.28392804,-0.0070207417
2597,53,54,0.27281234,0.27984938,-0.0070370436
3801,68,13,0.27195483,0.2790009,-0.0070460737
2432,46,64,0.2686341,0.27568036,-0.0070462525
4008,37,17,0.27828965,0.28533828,-0.0070486367
2060,35,66,0.27864113,0.28569487,-0.007053733
5690,72,71,0.2720545,0.2791118,-0.007057309
1069,15,65,0.27046052,0.2775324,-0.0070718825
286,3,68,0.2746331,0.2817284,-0.0070952773
3022,26,2,0.27353913,0.280644,-0.0071048737
4317,71,22,0.27567267,0.28278762,-0.007114947
2645,55,61,0.27353498,0.28065866,-0.007123679
4878,74,34,0.27769423,0.28482175,-0.0071275234
1159,17,38,0.2773143,0.28444466,-0.0071303546
3759,26,13,0.2737905,0.28092197,-0.0071314573
3944,31,16,0.27600852,0.28314847,-0.007139951
5641,72,64,0.2734115,0.28055257,-0.0071410537
5395,71,50,0.27671313,0.2838569,-0.0071437657
1502,23,54,0.27138516,0.2785333,-0.0071481466
1624,25,75,0.27373347,0.2808824,-0.0071489215
813,11,55,0.27464375,0.281799,-0.0071552396
2123,37,52,0.27283213,0.27998847,-0.0071563423
3220,11,5,0.27226937,0.27942753,-0.00715816
2012,34,58,0.27835035,0.28552744,-0.0071770847
3685,14,12,0.275754,0.2829359,-0.007181883
3171,32,4,0.2709147,0.27809677,-0.0071820617
