Node,Group,Layer,Metric,Value
24,EM,GM,Strength_mean,37.882649198784286
24,EM,rsfMRI,Strength_mean,39.22911139096313
25,Control,FA,Strength_mean,49.930773277546855
25,Control,GM,Strength_mean,23.825134051957676
25,Control,rsfMRI,Strength_mean,39.76979960537231
25,EM,FA,Strength_mean,42.93898715465668
25,EM,GM,Strength_mean,34.1474216818982
25,EM,rsfMRI,Strength_mean,40.19231049653942
26,Control,FA,Strength_mean,51.60528212712378
26,Control,GM,Strength_mean,25.26183156195272
26,Control,rsfMRI,Strength_mean,39.9657963199728
26,EM,FA,Strength_mean,42.61107676555904
26,EM,GM,Strength_mean,32.74842921846372
26,EM,rsfMRI,Strength_mean,38.74842889525686
27,Control,FA,Strength_mean,53.82127428504681
27,Control,GM,Strength_mean,28.77654020459783
27,Control,rsfMRI,Strength_mean,41.319196038164634
27,EM,FA,Strength_mean,43.69201613866034
27,EM,GM,Strength_mean,38.435222179754085
27,EM,rsfMRI,Strength_mean,40.322631593068415
28,Control,FA,Strength_mean,49.600498045572586
28,Control,GM,Strength_mean,26.83024171480551
28,Control,rsfMRI,Strength_mean,41.49507021323846
28,EM,FA,Strength_mean,40.9477555856445
28,EM,GM,Strength_mean,33.548388154840204
28,EM,rsfMRI,Strength_mean,40.88698587691455
29,Control,FA,Strength_mean,40.145622755391116
29,Control,GM,Strength_mean,24.03149629694384
29,Control,rsfMRI,Strength_mean,43.38339582658708
29,EM,FA,Strength_mean,34.07308680920193
29,EM,GM,Strength_mean,28.088996569325882
29,EM,rsfMRI,Strength_mean,40.68480432610651
30,Control,FA,Strength_mean,50.28760119955519
30,Control,GM,Strength_mean,26.45817544762599
30,Control,rsfMRI,Strength_mean,41.232882923674715
30,EM,FA,Strength_mean,41.41799828753503
30,EM,GM,Strength_mean,34.244929264530214
30,EM,rsfMRI,Strength_mean,39.96757789327592
31,Control,FA,Strength_mean,46.784506523151286
31,Control,GM,Strength_mean,27.044451252023585
31,Control,rsfMRI,Strength_mean,40.85482801111101
31,EM,FA,Strength_mean,41.30184409936806
31,EM,GM,Strength_mean,39.99676663070618
31,EM,rsfMRI,Strength_mean,37.617274312426005
32,Control,FA,Strength_mean,43.858678444971154
32,Control,GM,Strength_mean,34.5122529988257
32,Control,rsfMRI,Strength_mean,39.58261092053099
32,EM,FA,Strength_mean,38.13081327144111
32,EM,GM,Strength_mean,40.24928075475887
32,EM,rsfMRI,Strength_mean,37.811673230299284
33,Control,FA,Strength_mean,47.48096866107607
33,Control,GM,Strength_mean,30.725084118760073
33,Control,rsfMRI,Strength_mean,38.13183521979941
33,EM,FA,Strength_mean,40.564935627819025
33,EM,GM,Strength_mean,35.458561058038775
33,EM,rsfMRI,Strength_mean,35.481154843892014
34,Control,FA,Strength_mean,44.68477673323419
34,Control,GM,Strength_mean,31.400283045042368
34,Control,rsfMRI,Strength_mean,37.59110726092919
34,EM,FA,Strength_mean,39.11679666063603
34,EM,GM,Strength_mean,38.753034511766835
34,EM,rsfMRI,Strength_mean,35.758474596143294
35,Control,FA,Strength_mean,42.10251857635375
35,Control,GM,Strength_mean,29.650515868604643
35,Control,rsfMRI,Strength_mean,40.185030005621726
35,EM,FA,Strength_mean,35.88367661805243
35,EM,GM,Strength_mean,39.02829312902118
35,EM,rsfMRI,Strength_mean,38.84289579654262
36,Control,FA,Strength_mean,34.05990744830529
36,Control,GM,Strength_mean,33.2617548086546
36,Control,rsfMRI,Strength_mean,38.4942652832148
36,EM,FA,Strength_mean,32.18809974111335
36,EM,GM,Strength_mean,40.570392879127795
36,EM,rsfMRI,Strength_mean,38.43502569134495
37,Control,FA,Strength_mean,36.40435401930493
37,Control,GM,Strength_mean,30.408780088807756
37,Control,rsfMRI,Strength_mean,39.62514704594129
37,EM,FA,Strength_mean,34.32459198913391
37,EM,GM,Strength_mean,38.18292915850283
37,EM,rsfMRI,Strength_mean,39.390333460298585
38,Control,FA,Strength_mean,46.249873573767495
38,Control,GM,Strength_mean,27.987239464746253
38,Control,rsfMRI,Strength_mean,41.94911749215824
38,EM,FA,Strength_mean,41.072340912230295
38,EM,GM,Strength_mean,40.502722133301965
38,EM,rsfMRI,Strength_mean,37.97386971051434
39,Control,FA,Strength_mean,42.60820048964786
39,Control,GM,Strength_mean,33.458173598915494
39,Control,rsfMRI,Strength_mean,40.704606134795704
39,EM,FA,Strength_mean,37.437212160835365
39,EM,GM,Strength_mean,40.004783511096804
39,EM,rsfMRI,Strength_mean,37.92086683182057
40,Control,FA,Strength_mean,45.20047278843382
40,Control,GM,Strength_mean,30.906671589406994
40,Control,rsfMRI,Strength_mean,39.53145603781361
40,EM,FA,Strength_mean,39.21214578080114
40,EM,GM,Strength_mean,36.72057684413932
40,EM,rsfMRI,Strength_mean,36.75387336449605
41,Control,FA,Strength_mean,42.178596342347475
41,Control,GM,Strength_mean,29.8456928676309
41,Control,rsfMRI,Strength_mean,36.71629281118111
41,EM,FA,Strength_mean,37.65245173565717
41,EM,GM,Strength_mean,40.168449645009794
41,EM,rsfMRI,Strength_mean,34.448762746867196
42,Control,FA,Strength_mean,42.76938428869264
42,Control,GM,Strength_mean,32.82370963715395
42,Control,rsfMRI,Strength_mean,39.80198080714338
42,EM,FA,Strength_mean,36.23805892648305
42,EM,GM,Strength_mean,38.943175921910424
42,EM,rsfMRI,Strength_mean,38.685888548512494
43,Control,FA,Strength_mean,29.68864929235073
43,Control,GM,Strength_mean,31.265489762026647
43,Control,rsfMRI,Strength_mean,38.80223037146775
43,EM,FA,Strength_mean,29.091093477396992
43,EM,GM,Strength_mean,38.69323437292053
43,EM,rsfMRI,Strength_mean,39.01759023439946
44,Control,FA,Strength_mean,36.62566436543793
44,Control,GM,Strength_mean,30.94386660263979
44,Control,rsfMRI,Strength_mean,39.14093750428528
44,EM,FA,Strength_mean,35.715782095775296
44,EM,GM,Strength_mean,40.03761172947926
44,EM,rsfMRI,Strength_mean,38.69842614536944
45,Control,FA,Strength_mean,39.88460517259156
45,Control,GM,Strength_mean,25.49855297006744
45,Control,rsfMRI,Strength_mean,41.82353232618014
45,EM,FA,Strength_mean,34.033828370696995
45,EM,GM,Strength_mean,31.21302716891722
45,EM,rsfMRI,Strength_mean,39.38345602303109
46,Control,FA,Strength_mean,44.67347758326693
46,Control,GM,Strength_mean,27.044113306562934
46,Control,rsfMRI,Strength_mean,39.121113014546516
46,EM,FA,Strength_mean,38.74230314342993
46,EM,GM,Strength_mean,33.80892387423724
46,EM,rsfMRI,Strength_mean,39.13380072347349
47,Control,FA,Strength_mean,46.74647794022023
47,Control,GM,Strength_mean,24.652090518301886
47,Control,rsfMRI,Strength_mean,40.88695041166518
47,EM,FA,Strength_mean,38.96565947504825
47,EM,GM,Strength_mean,33.89020037163602
47,EM,rsfMRI,Strength_mean,38.94690002641835
48,Control,FA,Strength_mean,18.516384842074643
48,Control,GM,Strength_mean,30.7767669408443
48,Control,rsfMRI,Strength_mean,37.228261902577685
48,EM,FA,Strength_mean,17.038400105564733
48,EM,GM,Strength_mean,39.1778507405035
48,EM,rsfMRI,Strength_mean,37.18369245506785
49,Control,FA,Strength_mean,40.16152612859187
49,Control,GM,Strength_mean,30.7279916582748
49,Control,rsfMRI,Strength_mean,40.6131654281557
49,EM,FA,Strength_mean,34.34221560845272
49,EM,GM,Strength_mean,40.41856797469492
49,EM,rsfMRI,Strength_mean,39.914269490775
50,Control,FA,Strength_mean,50.428679170748154
50,Control,GM,Strength_mean,28.719548623941563
50,Control,rsfMRI,Strength_mean,39.14083705014495
50,EM,FA,Strength_mean,41.81457987680649
50,EM,GM,Strength_mean,37.45704633659177
50,EM,rsfMRI,Strength_mean,38.38983516103793
51,Control,FA,Strength_mean,48.08552553342567
51,Control,GM,Strength_mean,28.220643297729904
51,Control,rsfMRI,Strength_mean,40.78388160369624
51,EM,FA,Strength_mean,40.167644603486174
51,EM,GM,Strength_mean,39.99953699151518
51,EM,rsfMRI,Strength_mean,39.41004112083778
52,Control,FA,Strength_mean,47.53805120587621
52,Control,GM,Strength_mean,29.599158250310886
52,Control,rsfMRI,Strength_mean,39.46311521234942
52,EM,FA,Strength_mean,39.129141185181105
52,EM,GM,Strength_mean,37.22446943072292
52,EM,rsfMRI,Strength_mean,38.02688680252437
53,Control,FA,Strength_mean,47.06757604450927
53,Control,GM,Strength_mean,27.47029912199941
53,Control,rsfMRI,Strength_mean,41.106238032776
53,EM,FA,Strength_mean,38.823066063030076
53,EM,GM,Strength_mean,37.75074756580779
53,EM,rsfMRI,Strength_mean,40.08879796485575
54,Control,FA,Strength_mean,44.74154381649082
54,Control,GM,Strength_mean,28.335848738304843
54,Control,rsfMRI,Strength_mean,40.228586352608254
54,EM,FA,Strength_mean,40.811732899611314
54,EM,GM,Strength_mean,38.55816954829913
54,EM,rsfMRI,Strength_mean,39.47292929838351
55,Control,FA,Strength_mean,41.03123661163045
55,Control,GM,Strength_mean,27.076345667537844
55,Control,rsfMRI,Strength_mean,39.62862928317549
55,EM,FA,Strength_mean,34.138205066371754
55,EM,GM,Strength_mean,39.017340645209316
55,EM,rsfMRI,Strength_mean,38.42404498322829
56,Control,FA,Strength_mean,41.10372675307119
56,Control,GM,Strength_mean,26.621736322753073
56,Control,rsfMRI,Strength_mean,37.44917297862137
56,EM,FA,Strength_mean,38.02196672367085
56,EM,GM,Strength_mean,36.597416154315326
56,EM,rsfMRI,Strength_mean,37.24531790454274
57,Control,FA,Strength_mean,51.66492017022877
57,Control,GM,Strength_mean,30.7026534997246
57,Control,rsfMRI,Strength_mean,41.12978597296763
57,EM,FA,Strength_mean,42.247009775915
57,EM,GM,Strength_mean,41.04979552660135
57,EM,rsfMRI,Strength_mean,39.801532079619214
58,Control,FA,Strength_mean,31.810091285380825
58,Control,GM,Strength_mean,31.96401214359758
58,Control,rsfMRI,Strength_mean,40.219657425104835
58,EM,FA,Strength_mean,27.681525511008374
58,EM,GM,Strength_mean,41.21600019009936
58,EM,rsfMRI,Strength_mean,37.40171010023501
59,Control,FA,Strength_mean,44.921428081723484
59,Control,GM,Strength_mean,28.80938218790416
59,Control,rsfMRI,Strength_mean,41.70419629580207
59,EM,FA,Strength_mean,37.65866681525325
59,EM,GM,Strength_mean,34.34573564997625
59,EM,rsfMRI,Strength_mean,40.27941017924631
60,Control,FA,Strength_mean,42.55621758452432
60,Control,GM,Strength_mean,29.459237214457108
60,Control,rsfMRI,Strength_mean,42.52950159146474
60,EM,FA,Strength_mean,36.53250640713906
60,EM,GM,Strength_mean,33.80517324859317
60,EM,rsfMRI,Strength_mean,41.24447455154255
61,Control,FA,Strength_mean,38.87322659446796
61,Control,GM,Strength_mean,27.024217202474286
61,Control,rsfMRI,Strength_mean,39.732194848115796
61,EM,FA,Strength_mean,34.17304823154142
61,EM,GM,Strength_mean,35.37884998473005
61,EM,rsfMRI,Strength_mean,39.54291299084146
62,Control,FA,Strength_mean,42.69508529951704
62,Control,GM,Strength_mean,28.113182123736387
62,Control,rsfMRI,Strength_mean,40.85375127245554
62,EM,FA,Strength_mean,36.6857416620642
62,EM,GM,Strength_mean,34.51634746485892
62,EM,rsfMRI,Strength_mean,39.71577206762652
63,Control,FA,Strength_mean,38.18029528907588
63,Control,GM,Strength_mean,25.612964220291566
63,Control,rsfMRI,Strength_mean,41.456909495767185
63,EM,FA,Strength_mean,30.604202552929312
63,EM,GM,Strength_mean,34.65496427754869
63,EM,rsfMRI,Strength_mean,40.19581169326787
64,Control,FA,Strength_mean,47.975615370961705
64,Control,GM,Strength_mean,23.702157886042947
64,Control,rsfMRI,Strength_mean,40.665410899028295
64,EM,FA,Strength_mean,40.65890110545103
64,EM,GM,Strength_mean,30.57449824853095
64,EM,rsfMRI,Strength_mean,39.656061422992735
65,Control,FA,Strength_mean,45.796249695832216
65,Control,GM,Strength_mean,30.23222525479519
65,Control,rsfMRI,Strength_mean,40.30459388749071
65,EM,FA,Strength_mean,38.373697464574235
65,EM,GM,Strength_mean,36.89909858861469
65,EM,rsfMRI,Strength_mean,39.05089005911905
66,Control,FA,Strength_mean,48.19465770845093
66,Control,GM,Strength_mean,26.70165891770467
66,Control,rsfMRI,Strength_mean,41.27429910047188
66,EM,FA,Strength_mean,41.942091747778804
66,EM,GM,Strength_mean,33.72786701859433
66,EM,rsfMRI,Strength_mean,39.733835321298365
67,Control,FA,Strength_mean,53.64708117694999
67,Control,GM,Strength_mean,26.917637116032555
67,Control,rsfMRI,Strength_mean,38.396202090636145
67,EM,FA,Strength_mean,42.93353246534918
67,EM,GM,Strength_mean,37.648987290040694
67,EM,rsfMRI,Strength_mean,37.37534467394785
68,Control,FA,Strength_mean,39.54474045302325
68,Control,GM,Strength_mean,28.823194192870776
68,Control,rsfMRI,Strength_mean,38.81845211992805
68,EM,FA,Strength_mean,36.099927468001084
68,EM,GM,Strength_mean,36.260251770093326
68,EM,rsfMRI,Strength_mean,38.75629324137455
69,Control,FA,Strength_mean,44.3046832074867
69,Control,GM,Strength_mean,27.81638866546568
69,Control,rsfMRI,Strength_mean,39.17981305867373
69,EM,FA,Strength_mean,38.01881521666011
69,EM,GM,Strength_mean,37.30144037192845
69,EM,rsfMRI,Strength_mean,39.22710579131213
70,Control,FA,Strength_mean,50.175170721920416
70,Control,GM,Strength_mean,25.840971451421655
70,Control,rsfMRI,Strength_mean,40.12293579941879
70,EM,FA,Strength_mean,43.171999283302654
70,EM,GM,Strength_mean,37.072819335385915
70,EM,rsfMRI,Strength_mean,40.50778380263667
71,Control,FA,Strength_mean,50.71777567468673
71,Control,GM,Strength_mean,26.468206067736773
71,Control,rsfMRI,Strength_mean,40.85018369090356
71,EM,FA,Strength_mean,42.185066342390705
71,EM,GM,Strength_mean,32.468652904968536
71,EM,rsfMRI,Strength_mean,39.57946742891867
72,Control,FA,Strength_mean,50.929472766907764
72,Control,GM,Strength_mean,27.964571818868176
72,Control,rsfMRI,Strength_mean,40.85593935443861
72,EM,FA,Strength_mean,42.418644570140444
72,EM,GM,Strength_mean,38.473707758819565
72,EM,rsfMRI,Strength_mean,39.35348899587854
73,Control,FA,Strength_mean,49.821385618216716
73,Control,GM,Strength_mean,24.648328596625927
73,Control,rsfMRI,Strength_mean,41.14351197785324
73,EM,FA,Strength_mean,41.63134552113313
73,EM,GM,Strength_mean,31.067555697047325
73,EM,rsfMRI,Strength_mean,39.592259738790105
74,Control,FA,Strength_mean,38.04943129707456
74,Control,GM,Strength_mean,23.63720509577097
74,Control,rsfMRI,Strength_mean,42.81388393381554
74,EM,FA,Strength_mean,33.65751087551766
74,EM,GM,Strength_mean,28.138055176516676
74,EM,rsfMRI,Strength_mean,40.19041774303696
75,Control,FA,Strength_mean,49.752020072964584
75,Control,GM,Strength_mean,29.18411710666724
75,Control,rsfMRI,Strength_mean,41.70536231735585
75,EM,FA,Strength_mean,40.737869678136576
75,EM,GM,Strength_mean,36.35746709978032
75,EM,rsfMRI,Strength_mean,39.99081271823938
0,Control,FA,Strength_std,4.120902420796127
0,Control,GM,Strength_std,10.663554281889345
0,Control,rsfMRI,Strength_std,6.045485359048464
0,EM,FA,Strength_std,8.096753417645115
0,EM,GM,Strength_std,14.244285210059358
0,EM,rsfMRI,Strength_std,5.973702356842724
1,Control,FA,Strength_std,4.390773774253944
1,Control,GM,Strength_std,8.428921301713919
1,Control,rsfMRI,Strength_std,5.922160811396895
1,EM,FA,Strength_std,8.88379679941886
1,EM,GM,Strength_std,12.256042101905845
1,EM,rsfMRI,Strength_std,5.742909059017019
2,Control,FA,Strength_std,5.089583469215393
2,Control,GM,Strength_std,6.920343515821303
2,Control,rsfMRI,Strength_std,6.136702071073361
2,EM,FA,Strength_std,8.236033825016376
2,EM,GM,Strength_std,12.805199127571404
2,EM,rsfMRI,Strength_std,6.280542768713941
3,Control,FA,Strength_std,1.7211454253481422
3,Control,GM,Strength_std,10.404499219586247
3,Control,rsfMRI,Strength_std,6.4728206131925585
3,EM,FA,Strength_std,2.7758573619108673
3,EM,GM,Strength_std,12.559906262073744
3,EM,rsfMRI,Strength_std,6.0747818358328995
4,Control,FA,Strength_std,5.229074657546693
4,Control,GM,Strength_std,8.377264871310969
4,Control,rsfMRI,Strength_std,5.930438517348532
4,EM,FA,Strength_std,8.75996718730097
4,EM,GM,Strength_std,10.028456958627432
4,EM,rsfMRI,Strength_std,5.644306652856638
5,Control,FA,Strength_std,5.547877173486771
5,Control,GM,Strength_std,7.758796212011774
5,Control,rsfMRI,Strength_std,5.086855951418633
5,EM,FA,Strength_std,11.808110042905218
5,EM,GM,Strength_std,12.100626496535446
5,EM,rsfMRI,Strength_std,5.788843122758325
6,Control,FA,Strength_std,5.1669068960577205
6,Control,GM,Strength_std,7.608815688216042
6,Control,rsfMRI,Strength_std,5.9250097705217035
6,EM,FA,Strength_std,10.696526128449765
6,EM,GM,Strength_std,9.189317841829693
6,EM,rsfMRI,Strength_std,5.110349939805595
7,Control,FA,Strength_std,4.846710200494691
7,Control,GM,Strength_std,10.258161247239347
7,Control,rsfMRI,Strength_std,5.149254593037101
7,EM,FA,Strength_std,9.546288974557234
7,EM,GM,Strength_std,13.960227039701326
7,EM,rsfMRI,Strength_std,6.320043136937793
8,Control,FA,Strength_std,5.714550218995618
8,Control,GM,Strength_std,8.000862695916158
8,Control,rsfMRI,Strength_std,6.044219150941135
8,EM,FA,Strength_std,10.624595755911189
8,EM,GM,Strength_std,10.490216704787677
8,EM,rsfMRI,Strength_std,5.218201752604664
9,Control,FA,Strength_std,3.9890476717978207
9,Control,GM,Strength_std,8.072708524017342
9,Control,rsfMRI,Strength_std,6.288658307273808
9,EM,FA,Strength_std,8.791869098083374
9,EM,GM,Strength_std,11.868646811051839
9,EM,rsfMRI,Strength_std,5.846639789667453
10,Control,FA,Strength_std,4.198251403338858
10,Control,GM,Strength_std,9.277316570172808
10,Control,rsfMRI,Strength_std,5.874886916042344
10,EM,FA,Strength_std,6.668646221798352
10,EM,GM,Strength_std,11.01880784517886
10,EM,rsfMRI,Strength_std,5.455966793802772
11,Control,FA,Strength_std,3.955531720887389
11,Control,GM,Strength_std,7.311878742228716
11,Control,rsfMRI,Strength_std,5.880261923008914
11,EM,FA,Strength_std,7.011182218874642
11,EM,GM,Strength_std,12.624455077856132
11,EM,rsfMRI,Strength_std,5.776136140472401
12,Control,FA,Strength_std,5.23142289077746
12,Control,GM,Strength_std,7.782072473264246
12,Control,rsfMRI,Strength_std,5.778996731006026
12,EM,FA,Strength_std,11.507741806875394
12,EM,GM,Strength_std,10.51586258144222
12,EM,rsfMRI,Strength_std,6.375914731133835
13,Control,FA,Strength_std,2.679561541582208
13,Control,GM,Strength_std,8.767462668189127
13,Control,rsfMRI,Strength_std,6.243071415310108
13,EM,FA,Strength_std,3.9820830463210286
13,EM,GM,Strength_std,11.591025841247156
13,EM,rsfMRI,Strength_std,5.564239894317703
14,Control,FA,Strength_std,4.302627756201839
14,Control,GM,Strength_std,7.412598435849006
14,Control,rsfMRI,Strength_std,5.813518350420775
14,EM,FA,Strength_std,8.531516577728725
14,EM,GM,Strength_std,12.857188776090934
14,EM,rsfMRI,Strength_std,6.580077179973947
15,Control,FA,Strength_std,3.8681961815547585
15,Control,GM,Strength_std,6.19749859050158
15,Control,rsfMRI,Strength_std,5.818368657240062
15,EM,FA,Strength_std,9.06311995780407
15,EM,GM,Strength_std,13.5980136133217
15,EM,rsfMRI,Strength_std,6.285281767331343
16,Control,FA,Strength_std,3.587199642287026
16,Control,GM,Strength_std,7.8704447911589694
16,Control,rsfMRI,Strength_std,5.965100706829238
16,EM,FA,Strength_std,6.969092251162064
16,EM,GM,Strength_std,14.068732660204812
16,EM,rsfMRI,Strength_std,5.656366036142024
17,Control,FA,Strength_std,4.407208947210599
17,Control,GM,Strength_std,9.041162694649467
17,Control,rsfMRI,Strength_std,6.47613923009318
17,EM,FA,Strength_std,8.813392551843737
17,EM,GM,Strength_std,12.887115043012916
17,EM,rsfMRI,Strength_std,7.063724095367268
18,Control,FA,Strength_std,4.370404096675412
18,Control,GM,Strength_std,7.750471057333839
18,Control,rsfMRI,Strength_std,6.2190124157464455
18,EM,FA,Strength_std,7.195474668626328
18,EM,GM,Strength_std,12.807872596973992
18,EM,rsfMRI,Strength_std,5.578856362917192
19,Control,FA,Strength_std,4.920980233071921
19,Control,GM,Strength_std,6.4103664835111855
19,Control,rsfMRI,Strength_std,6.054219694970655
19,EM,FA,Strength_std,9.478329410054537
19,EM,GM,Strength_std,12.30739845731361
19,EM,rsfMRI,Strength_std,6.421398087680284
20,Control,FA,Strength_std,4.262651156349985
20,Control,GM,Strength_std,9.423453635350477
20,Control,rsfMRI,Strength_std,5.462986068667039
20,EM,FA,Strength_std,9.447484225585066
20,EM,GM,Strength_std,13.040909891726358
20,EM,rsfMRI,Strength_std,6.144545254934515
21,Control,FA,Strength_std,4.206767199410695
21,Control,GM,Strength_std,6.809873182669375
21,Control,rsfMRI,Strength_std,5.921234643071347
21,EM,FA,Strength_std,9.625336505631225
21,EM,GM,Strength_std,12.37835616199315
21,EM,rsfMRI,Strength_std,6.191680346701977
22,Control,FA,Strength_std,5.645993058933636
22,Control,GM,Strength_std,7.475104097137354
22,Control,rsfMRI,Strength_std,5.489754965915732
22,EM,FA,Strength_std,11.70943488204822
22,EM,GM,Strength_std,12.664598627799666
22,EM,rsfMRI,Strength_std,6.358661733670017
23,Control,FA,Strength_std,3.8828599619552495
23,Control,GM,Strength_std,9.549440110932995
23,Control,rsfMRI,Strength_std,6.43039087335702
23,EM,FA,Strength_std,7.528011772993681
23,EM,GM,Strength_std,12.643363584207558
23,EM,rsfMRI,Strength_std,6.363230577810583
24,Control,FA,Strength_std,4.554600856069421
24,Control,GM,Strength_std,7.702143387061988
24,Control,rsfMRI,Strength_std,6.564444923754918
24,EM,FA,Strength_std,9.395017155646636
24,EM,GM,Strength_std,12.29064119942593
24,EM,rsfMRI,Strength_std,5.961345685793852
25,Control,FA,Strength_std,4.979741139588597
25,Control,GM,Strength_std,6.01385949732283
25,Control,rsfMRI,Strength_std,6.752914920224234
25,EM,FA,Strength_std,10.226529674941029
25,EM,GM,Strength_std,11.6366332506832
25,EM,rsfMRI,Strength_std,6.231863543397139
26,Control,FA,Strength_std,6.203186247381376
26,Control,GM,Strength_std,6.537681174056582
26,Control,rsfMRI,Strength_std,5.889858731223132
26,EM,FA,Strength_std,11.786788752767249
26,EM,GM,Strength_std,11.8945214796836
26,EM,rsfMRI,Strength_std,5.801771889974121
27,Control,FA,Strength_std,5.30186261853349
27,Control,GM,Strength_std,8.728671868890311
27,Control,rsfMRI,Strength_std,6.3265949406122965
27,EM,FA,Strength_std,10.725982542262958
27,EM,GM,Strength_std,10.261091128713096
27,EM,rsfMRI,Strength_std,5.966683440616664
28,Control,FA,Strength_std,4.862347625959188
28,Control,GM,Strength_std,8.08691828971776
28,Control,rsfMRI,Strength_std,5.411181355131377
28,EM,FA,Strength_std,10.43165566335383
28,EM,GM,Strength_std,11.769158747760502
28,EM,rsfMRI,Strength_std,6.009820977167895
29,Control,FA,Strength_std,3.4937546575047884
29,Control,GM,Strength_std,7.89575182511798
29,Control,rsfMRI,Strength_std,6.4458341466914995
29,EM,FA,Strength_std,6.432264447032927
29,EM,GM,Strength_std,11.777496727998122
29,EM,rsfMRI,Strength_std,6.1532672279742195
30,Control,FA,Strength_std,4.8707636101865965
30,Control,GM,Strength_std,7.177955605234743
30,Control,rsfMRI,Strength_std,5.972240732593117
30,EM,FA,Strength_std,10.905377935544601
30,EM,GM,Strength_std,12.298206504120412
30,EM,rsfMRI,Strength_std,6.2822130384721335
31,Control,FA,Strength_std,5.67972768386872
31,Control,GM,Strength_std,8.212720790138373
31,Control,rsfMRI,Strength_std,7.4841338333310485
31,EM,FA,Strength_std,9.819997711951729
31,EM,GM,Strength_std,9.94531674365252
31,EM,rsfMRI,Strength_std,5.677523525311212
32,Control,FA,Strength_std,4.321607390499666
32,Control,GM,Strength_std,8.749658328914217
32,Control,rsfMRI,Strength_std,6.066539134828004
32,EM,FA,Strength_std,8.293565566039044
32,EM,GM,Strength_std,9.409412349400185
32,EM,rsfMRI,Strength_std,5.748160488198078
33,Control,FA,Strength_std,4.952820378856084
33,Control,GM,Strength_std,7.192411605112356
33,Control,rsfMRI,Strength_std,6.369650619435599
33,EM,FA,Strength_std,9.992697042836054
33,EM,GM,Strength_std,11.891157587071305
33,EM,rsfMRI,Strength_std,5.709604247471042
34,Control,FA,Strength_std,4.952996292867639
34,Control,GM,Strength_std,7.553602081093182
34,Control,rsfMRI,Strength_std,6.118459255856028
34,EM,FA,Strength_std,8.21991033262795
34,EM,GM,Strength_std,10.97545317069707
34,EM,rsfMRI,Strength_std,6.949283717390435
35,Control,FA,Strength_std,4.982138202415597
35,Control,GM,Strength_std,9.059287946558452
35,Control,rsfMRI,Strength_std,6.533004747433332
35,EM,FA,Strength_std,7.377696400808324
35,EM,GM,Strength_std,10.129175885752678
35,EM,rsfMRI,Strength_std,6.557067533742248
36,Control,FA,Strength_std,3.364069319630666
36,Control,GM,Strength_std,9.847847987798447
36,Control,rsfMRI,Strength_std,6.141699883359519
36,EM,FA,Strength_std,5.394979576592372
36,EM,GM,Strength_std,11.449986571587207
36,EM,rsfMRI,Strength_std,6.22464667329991
37,Control,FA,Strength_std,3.458945865540475
37,Control,GM,Strength_std,10.422186959930345
37,Control,rsfMRI,Strength_std,6.009443794869492
37,EM,FA,Strength_std,5.045676187216962
37,EM,GM,Strength_std,12.103182990251193
37,EM,rsfMRI,Strength_std,6.451543291666479
38,Control,FA,Strength_std,5.879799192023501
38,Control,GM,Strength_std,7.563206809882021
38,Control,rsfMRI,Strength_std,7.484327075687985
38,EM,FA,Strength_std,9.750200435073056
38,EM,GM,Strength_std,10.19095531432225
38,EM,rsfMRI,Strength_std,5.443681421363525
39,Control,FA,Strength_std,4.927817079425759
39,Control,GM,Strength_std,7.487202608352029
39,Control,rsfMRI,Strength_std,6.15420820536516
39,EM,FA,Strength_std,8.79874754699139
39,EM,GM,Strength_std,9.840799401374513
39,EM,rsfMRI,Strength_std,6.178314590463087
40,Control,FA,Strength_std,5.3956329882592735
40,Control,GM,Strength_std,7.567605220959253
40,Control,rsfMRI,Strength_std,6.340625659784388
40,EM,FA,Strength_std,10.416495900960834
40,EM,GM,Strength_std,11.641479892009603
40,EM,rsfMRI,Strength_std,6.222845724769688
41,Control,FA,Strength_std,5.091873557249388
41,Control,GM,Strength_std,8.862367475535217
41,Control,rsfMRI,Strength_std,5.0559032470783185
41,EM,FA,Strength_std,8.55280081766731
41,EM,GM,Strength_std,10.237716566446382
41,EM,rsfMRI,Strength_std,6.279646381175691
42,Control,FA,Strength_std,4.686003857565339
42,Control,GM,Strength_std,8.709986671274176
42,Control,rsfMRI,Strength_std,6.944582356793529
42,EM,FA,Strength_std,7.21158243847732
42,EM,GM,Strength_std,11.825977163347948
42,EM,rsfMRI,Strength_std,6.375120754417234
43,Control,FA,Strength_std,2.742315817996096
43,Control,GM,Strength_std,9.31477879517824
43,Control,rsfMRI,Strength_std,7.54972401632465
43,EM,FA,Strength_std,3.345934055613721
43,EM,GM,Strength_std,11.94520050363429
43,EM,rsfMRI,Strength_std,5.631315356907109
44,Control,FA,Strength_std,3.5981415492210926
44,Control,GM,Strength_std,11.304528994486297
44,Control,rsfMRI,Strength_std,6.7202403036197165
44,EM,FA,Strength_std,4.460160098270584
44,EM,GM,Strength_std,12.46313570810942
44,EM,rsfMRI,Strength_std,7.100133673611661
45,Control,FA,Strength_std,3.9942883312680473
45,Control,GM,Strength_std,8.870415119489158
45,Control,rsfMRI,Strength_std,5.585948708849609
45,EM,FA,Strength_std,7.672636112343522
45,EM,GM,Strength_std,14.132068774698887
45,EM,rsfMRI,Strength_std,5.363145063307025
46,Control,FA,Strength_std,4.925048034159959
