edge_idx,source,target,control,ms,delta
3801,68,13,0.27854964,0.27973893,-0.0011892915
115,1,42,0.27835327,0.27954495,-0.0011916757
4655,66,29,0.2780359,0.27922967,-0.0011937618
2015,34,61,0.2783171,0.2795119,-0.0011948049
1955,33,42,0.28076264,0.2819594,-0.0011967719
5632,74,63,0.27722922,0.27842662,-0.0011973977
132,1,59,0.27456376,0.2757687,-0.0012049377
4283,37,22,0.28142405,0.28262913,-0.0012050867
5083,54,40,0.27851516,0.27972066,-0.0012055039
5019,61,38,0.276837,0.27805015,-0.0012131631
5188,60,43,0.28136232,0.2825782,-0.0012158751
2259,41,46,0.27015042,0.2713667,-0.0012162626
1804,29,65,0.27654573,0.27776214,-0.0012164116
584,8,21,0.2800365,0.2812555,-0.0012190044
1307,19,73,0.27310684,0.27432975,-0.0012229085
857,12,36,0.2764245,0.27764744,-0.0012229383
3536,57,9,0.2770627,0.27828592,-0.0012232065
1819,30,35,0.2748392,0.27606332,-0.0012241304
3955,42,16,0.28329897,0.28452647,-0.001227498
2069,35,75,0.2855272,0.28675765,-0.0012304485
385,5,26,0.28039414,0.2816327,-0.0012385547
1820,30,36,0.27979603,0.28104293,-0.0012468994
1599,25,50,0.28283173,0.28407905,-0.0012473166
3899,45,15,0.27463478,0.27588227,-0.0012474954
2587,52,66,0.28030226,0.2815545,-0.001252234
5418,70,51,0.27910653,0.28035995,-0.0012534261
1455,22,59,0.2780537,0.27931032,-0.0012566149
1777,29,38,0.27958533,0.28084219,-0.0012568533
2165,38,57,0.2778834,0.27914393,-0.001260519
679,9,50,0.28045353,0.28171593,-0.0012623966
4900,56,35,0.2796866,0.28095087,-0.0012642741
5533,62,57,0.2777113,0.27897808,-0.0012667775
1340,20,51,0.28055874,0.28182575,-0.0012670159
5408,60,51,0.27829373,0.27956387,-0.0012701452
4610,67,28,0.27207905,0.2733504,-0.0012713373
4544,48,27,0.28598344,0.28725517,-0.0012717247
4322,24,23,0.27794874,0.27922514,-0.0012764037
2603,53,60,0.27816367,0.27944073,-0.0012770593
5662,74,66,0.28232735,0.2836046,-0.0012772381
2818,67,72,0.27884993,0.2801278,-0.001277864
4523,75,26,0.27441087,0.2756888,-0.0012779236
2617,53,74,0.2765082,0.2777882,-0.00127998
2308,42,62,0.2782437,0.27952427,-0.001280576
2211,39,67,0.27893192,0.2802156,-0.0012836754
3360,14,7,0.27243108,0.2737333,-0.0013022125
958,13,75,0.28384867,0.28515154,-0.0013028681
5638,69,64,0.27497435,0.27627957,-0.0013052225
2807,66,69,0.2792068,0.2805135,-0.0013066828
1982,33,69,0.27659014,0.2779054,-0.0013152659
1823,30,39,0.27984184,0.28115886,-0.0013170242
3174,35,4,0.2782157,0.27953312,-0.0013174117
2773,63,65,0.27381405,0.2751319,-0.0013178587
201,2,55,0.2760248,0.2773428,-0.0013180077
4954,71,36,0.27321172,0.2745299,-0.0013181865
3006,10,2,0.27848783,0.27981228,-0.001324445
4958,75,36,0.27808726,0.2794155,-0.0013282299
3264,55,5,0.27545574,0.2767866,-0.0013308525
5400,52,51,0.28146616,0.2827992,-0.0013330579
445,6,17,0.27788112,0.2792162,-0.0013350844
1178,17,57,0.27503553,0.27637127,-0.0013357401
775,11,17,0.279219,0.28055865,-0.0013396442
802,11,44,0.27489212,0.27623808,-0.0013459623
940,13,57,0.28399715,0.2853438,-0.0013466477
350,4,61,0.2797298,0.28107822,-0.0013484061
528,7,32,0.2755695,0.2769261,-0.0013566017
2725,59,71,0.2758077,0.27716896,-0.0013612509
4660,71,29,0.27181825,0.27318308,-0.0013648272
904,13,21,0.2755238,0.27689406,-0.0013702512
4467,68,25,0.27312058,0.27449277,-0.0013721883
4142,58,19,0.28097436,0.28234798,-0.0013736188
5060,66,39,0.27977392,0.28115076,-0.0013768375
64,0,65,0.2791998,0.2805769,-0.0013771057
4110,26,19,0.27599517,0.27738097,-0.001385808
1324,20,35,0.2837875,0.2851749,-0.0013874173
626,8,63,0.27661958,0.2780081,-0.00138852
1883,31,55,0.27878788,0.28017786,-0.0013899803
5561,73,58,0.2740154,0.27540562,-0.0013902187
1378,21,35,0.27549738,0.27688965,-0.0013922751
3613,69,10,0.2810693,0.28246388,-0.0013945699
894,12,73,0.2782619,0.2796581,-0.001396209
