edge_idx,source,target,control,ms,delta
637,47,54,0.27615595,0.27114424,0.0050117075
476,26,59,0.28128466,0.27627832,0.005006343
133,6,57,0.28113118,0.2761352,0.004995972
428,22,70,0.27808115,0.27308708,0.0049940646
3,0,16,0.27870136,0.27372047,0.004980892
1380,67,57,0.28264433,0.27766606,0.0049782693
620,41,63,0.27867284,0.27369615,0.00497669
422,22,59,0.28119126,0.27621832,0.0049729347
144,7,9,0.28126383,0.27631465,0.0049491823
360,20,24,0.27822164,0.2732739,0.0049477518
128,6,50,0.27948043,0.27453983,0.004940599
1088,64,21,0.28018898,0.27528384,0.0049051344
419,22,53,0.2779863,0.27308854,0.0048977435
1258,71,31,0.27810597,0.27324402,0.004861951
501,27,66,0.2735865,0.26874575,0.0048407614
662,52,72,0.27954215,0.27471358,0.0048285723
418,22,51,0.27798554,0.2731581,0.00482744
109,5,66,0.27954826,0.2747215,0.0048267543
650,49,75,0.277643,0.27283838,0.004804611
1261,59,32,0.27813143,0.273329,0.0048024356
1164,41,26,0.27615127,0.27135277,0.0047985017
660,52,63,0.28069225,0.27590898,0.0047832727
76,4,30,0.2808536,0.2760823,0.004771292
1366,74,53,0.2747661,0.27001745,0.0047486424
142,6,75,0.28301564,0.27828243,0.004733205
665,53,54,0.2810725,0.2763457,0.0047267973
565,32,64,0.28099388,0.27627033,0.004723549
1204,74,27,0.27680415,0.2720909,0.0047132373
817,19,6,0.27637002,0.2717343,0.0046357214
313,17,68,0.2840427,0.27940828,0.00463441
1095,73,21,0.27687138,0.27224186,0.0046295226
806,66,5,0.28314784,0.2785241,0.004623741
594,35,63,0.2822023,0.27761748,0.004584819
825,50,6,0.28009975,0.27551585,0.004583895
1190,51,27,0.27753535,0.27298006,0.004555285
460,25,73,0.27849954,0.2739702,0.004529357
950,71,12,0.27513993,0.2706114,0.0045285225
139,6,71,0.28216368,0.27766365,0.0045000315
401,22,27,0.2801525,0.27565303,0.004499465
7,0,23,0.27958518,0.27510095,0.0044842362
778,35,4,0.27454397,0.27006698,0.0044769943
1133,62,23,0.28296313,0.27848783,0.0044752955
148,7,18,0.27706963,0.2726095,0.004460126
432,22,74,0.2778955,0.2734474,0.004448116
1213,52,28,0.27835372,0.27391735,0.0044363737
597,38,47,0.27498356,0.27054882,0.0044347346
167,7,67,0.2770119,0.27261245,0.0043994486
870,12,8,0.27937302,0.27500015,0.004372865
549,30,66,0.2799833,0.275615,0.004368305
741,29,2,0.27889413,0.27453622,0.004357904
272,14,50,0.27807328,0.27371797,0.0043553114
1075,72,20,0.2788694,0.27451918,0.004350215
812,8,6,0.27909502,0.2747657,0.004329324
629,42,71,0.27907497,0.2747641,0.004310876
913,33,10,0.27846605,0.27418593,0.00428012
1002,20,17,0.27953172,0.27525213,0.0042795837
640,47,67,0.2777503,0.27349642,0.004253894
1362,54,53,0.27589974,0.27167112,0.0042286217
178,8,30,0.28207126,0.2778539,0.0042173564
983,22,15,0.27760106,0.2733905,0.0042105615
344,19,59,0.27661484,0.27240956,0.0042052865
668,53,72,0.27991655,0.275717,0.0041995645
318,18,32,0.28241587,0.27821895,0.004196912
166,7,65,0.28236985,0.27818272,0.004187137
776,33,4,0.2800912,0.27590656,0.0041846335
856,47,7,0.28040448,0.2762208,0.00418368
10,0,28,0.27714786,0.27297813,0.0041697323
617,41,47,0.28214106,0.27799973,0.0041413307
591,35,53,0.27460942,0.2704867,0.0041227043
135,6,64,0.27660203,0.2725051,0.0040969253
